short_title,title,code or value,description,count,Lookup,Column
URDHEMLC,URDHEMLC - N-ace-S-(2-hydroxyethyl)-L-cys comt,.,Missing,169,URDHEMLC_.,URDHEMLC_Missing
URXHP2,URXHP2 - N-ace-S-(2-hydroxypropyl)-L-cys(ng/mL),3.75 to 6510,Range of Values,2597,URXHP2_3.75 to 6510,URXHP2_Range of Values
URXHP2,URXHP2 - N-ace-S-(2-hydroxypropyl)-L-cys(ng/mL),.,Missing,158,URXHP2_.,URXHP2_Missing
URDHP2LC,URDHP2LC - N-ace-S-(2-hydroxypropyl)-L-cys comt,0,At or above the detection limit,2431,URDHP2LC_0,URDHP2LC_At or above the detection limit
URDHP2LC,URDHP2LC - N-ace-S-(2-hydroxypropyl)-L-cys comt,1,Below lower detection limit,166,URDHP2LC_1,URDHP2LC_Below lower detection limit
URDHP2LC,URDHP2LC - N-ace-S-(2-hydroxypropyl)-L-cys comt,.,Missing,158,URDHP2LC_.,URDHP2LC_Missing
URXHPM,URXHPM - N-ace-S-(3-hydroxypropyl)-L-cys(ng/mL),9.2 to 27400,Range of Values,2606,URXHPM_9.2 to 27400,URXHPM_Range of Values
URXHPM,URXHPM - N-ace-S-(3-hydroxypropyl)-L-cys(ng/mL),.,Missing,149,URXHPM_.,URXHPM_Missing
URDHPMLC,URDHPMLC - N-ace-S-(3-hydroxypropyl)-L-cys comt,0,At or above the detection limit,2599,URDHPMLC_0,URDHPMLC_At or above the detection limit
URDHPMLC,URDHPMLC - N-ace-S-(3-hydroxypropyl)-L-cys comt,1,Below lower detection limit,7,URDHPMLC_1,URDHPMLC_Below lower detection limit
URDHPMLC,URDHPMLC - N-ace-S-(3-hydroxypropyl)-L-cys comt,.,Missing,149,URDHPMLC_.,URDHPMLC_Missing
URXMAD,URXMAD - Mandelic acid(ng/mL),8.5 to 2040,Range of Values,2541,URXMAD_8.5 to 2040,URXMAD_Range of Values
URXMAD,URXMAD - Mandelic acid(ng/mL),.,Missing,214,URXMAD_.,URXMAD_Missing
URDMADLC,URDMADLC - Mandelic acid comment code,0,At or above the detection limit,2482,URDMADLC_0,URDMADLC_At or above the detection limit
URDMADLC,URDMADLC - Mandelic acid comment code,1,Below lower detection limit,59,URDMADLC_1,URDMADLC_Below lower detection limit
URDMADLC,URDMADLC - Mandelic acid comment code,.,Missing,214,URDMADLC_.,URDMADLC_Missing
URXMB1,URXMB1 - N-A-S-(1-hydrxMet)-2-Prpn)-L-cys(ng/mL),0.495 to 1.56,Range of Values,2587,URXMB1_0.495 to 1.56,URXMB1_Range of Values
URXMB1,URXMB1 - N-A-S-(1-hydrxMet)-2-Prpn)-L-cys(ng/mL),.,Missing,168,URXMB1_.,URXMB1_Missing
URDMB1LC,URDMB1LC - N-A-S-(1-hydrxmet)-2-Prpn)-L-cys comt,0,At or above the detection limit,14,URDMB1LC_0,URDMB1LC_At or above the detection limit
URDMB1LC,URDMB1LC - N-A-S-(1-hydrxmet)-2-Prpn)-L-cys comt,1,Below lower detection limit,2573,URDMB1LC_1,URDMB1LC_Below lower detection limit
URDMB1LC,URDMB1LC - N-A-S-(1-hydrxmet)-2-Prpn)-L-cys comt,.,Missing,168,URDMB1LC_.,URDMB1LC_Missing
URXMB2,URXMB2 - N-Ac-S-(2-hydrxy-3-butnyl)-L-cys(ng/mL),0.495 to 17.4,Range of Values,2627,URXMB2_0.495 to 17.4,URXMB2_Range of Values
URXMB2,URXMB2 - N-Ac-S-(2-hydrxy-3-butnyl)-L-cys(ng/mL),.,Missing,128,URXMB2_.,URXMB2_Missing
URDMB2LC,URDMB2LC - N-Ac-S-(2-hydrxy-3-butnyl)-L-cys comt,0,At or above the detection limit,272,URDMB2LC_0,URDMB2LC_At or above the detection limit
URDMB2LC,URDMB2LC - N-Ac-S-(2-hydrxy-3-butnyl)-L-cys comt,1,Below lower detection limit,2355,URDMB2LC_1,URDMB2LC_Below lower detection limit
URDMB2LC,URDMB2LC - N-Ac-S-(2-hydrxy-3-butnyl)-L-cys comt,.,Missing,128,URDMB2LC_.,URDMB2LC_Missing
URXMB3,URXMB3 - N-A-S-(4-hydrxy-2butn-l-yl)-L-cys(ng/mL),0.424 to 264,Range of Values,2520,URXMB3_0.424 to 264,URXMB3_Range of Values
URXMB3,URXMB3 - N-A-S-(4-hydrxy-2butn-l-yl)-L-cys(ng/mL),.,Missing,235,URXMB3_.,URXMB3_Missing
URDMB3LC,URDMB3LC - N-A-S-(4-hydrxy-2butn-l-yl)-L-cys comt,0,At or above the detection limit,2480,URDMB3LC_0,URDMB3LC_At or above the detection limit
URDMB3LC,URDMB3LC - N-A-S-(4-hydrxy-2butn-l-yl)-L-cys comt,1,Below lower detection limit,40,URDMB3LC_1,URDMB3LC_Below lower detection limit
URDMB3LC,URDMB3LC - N-A-S-(4-hydrxy-2butn-l-yl)-L-cys comt,.,Missing,235,URDMB3LC_.,URDMB3LC_Missing
URXPHE,URXPHE - N-ace-S-(phenl-2-hydxyetl)-L-cys(ng/mL),0.495 to 82.1,Range of Values,2569,URXPHE_0.495 to 82.1,URXPHE_Range of Values
URXPHE,URXPHE - N-ace-S-(phenl-2-hydxyetl)-L-cys(ng/mL),.,Missing,186,URXPHE_.,URXPHE_Missing
URDPHELC,URDPHELC - N-ace-S-(phenl-2-hydxyetl)-L-cys comt,0,At or above the detection limit,922,URDPHELC_0,URDPHELC_At or above the detection limit
URDPHELC,URDPHELC - N-ace-S-(phenl-2-hydxyetl)-L-cys comt,1,Below lower detection limit,1647,URDPHELC_1,URDPHELC_Below lower detection limit
URDPHELC,URDPHELC - N-ace-S-(phenl-2-hydxyetl)-L-cys comt,.,Missing,186,URDPHELC_.,URDPHELC_Missing
URXPHG,URXPHG - Phenylglyoxylic acid(ng/mL),8.5 to 2160,Range of Values,2575,URXPHG_8.5 to 2160,URXPHG_Range of Values
URXPHG,URXPHG - Phenylglyoxylic acid(ng/mL),.,Missing,180,URXPHG_.,URXPHG_Missing
URDPHGLC,URDPHGLC - Phenylglyoxylic acid comment code,0,At or above the detection limit,2553,URDPHGLC_0,URDPHGLC_At or above the detection limit
URDPHGLC,URDPHGLC - Phenylglyoxylic acid comment code,1,Below lower detection limit,22,URDPHGLC_1,URDPHGLC_Below lower detection limit
URDPHGLC,URDPHGLC - Phenylglyoxylic acid comment code,.,Missing,180,URDPHGLC_.,URDPHGLC_Missing
URXPMA,URXPMA - N-acetyl-S-(phenyl)-L-cysteine(ng/mL),0.424 to 28.3,Range of Values,2561,URXPMA_0.424 to 28.3,URXPMA_Range of Values
URXPMA,URXPMA - N-acetyl-S-(phenyl)-L-cysteine(ng/mL),.,Missing,194,URXPMA_.,URXPMA_Missing
URDPMALC,URDPMALC - N-acetyl-S-(phenyl)-L-cysteine comt,0,At or above the detection limit,969,URDPMALC_0,URDPMALC_At or above the detection limit
URDPMALC,URDPMALC - N-acetyl-S-(phenyl)-L-cysteine comt,1,Below lower detection limit,1592,URDPMALC_1,URDPMALC_Below lower detection limit
URDPMALC,URDPMALC - N-acetyl-S-(phenyl)-L-cysteine comt,.,Missing,194,URDPMALC_.,URDPMALC_Missing
URXPMM,URXPMM - N-A-S-(3-hydrxprpl-1-metl)-L-cys(ng/mL),2.12 to 20800,Range of Values,2593,URXPMM_2.12 to 20800,URXPMM_Range of Values
URXPMM,URXPMM - N-A-S-(3-hydrxprpl-1-metl)-L-cys(ng/mL),.,Missing,162,URXPMM_.,URXPMM_Missing
URDPMMLC,URDPMMLC - N-A-S-(3-hydrxprpl-1-metl)-L-cys comt,0,At or above the detection limit,2592,URDPMMLC_0,URDPMMLC_At or above the detection limit
URDPMMLC,URDPMMLC - N-A-S-(3-hydrxprpl-1-metl)-L-cys comt,1,Below lower detection limit,1,URDPMMLC_1,URDPMMLC_Below lower detection limit
URDPMMLC,URDPMMLC - N-A-S-(3-hydrxprpl-1-metl)-L-cys comt,.,Missing,162,URDPMMLC_.,URDPMMLC_Missing
URXTCV,URXTCV - N-acetyl-S-(trichlorovinyl)-L-cys(ng/mL),2.12,2.12,2619,URXTCV_2.12,URXTCV_2.12
URXTCV,URXTCV - N-acetyl-S-(trichlorovinyl)-L-cys(ng/mL),.,Missing,136,URXTCV_.,URXTCV_Missing
URDTCVLC,URDTCVLC - N-acetyl-S-(trichlorovinyl)-L-cys comt,0,At or above the detection limit,0,URDTCVLC_0,URDTCVLC_At or above the detection limit
URDTCVLC,URDTCVLC - N-acetyl-S-(trichlorovinyl)-L-cys comt,1,Below lower detection limit,2619,URDTCVLC_1,URDTCVLC_Below lower detection limit
URDTCVLC,URDTCVLC - N-acetyl-S-(trichlorovinyl)-L-cys comt,.,Missing,136,URDTCVLC_.,URDTCVLC_Missing
URXTTC,URXTTC - 2-thoxothazlidne-4-carbxylic acid(ng/mL),7.9 to 1130,Range of Values,2640,URXTTC_7.9 to 1130,URXTTC_Range of Values
URXTTC,URXTTC - 2-thoxothazlidne-4-carbxylic acid(ng/mL),.,Missing,115,URXTTC_.,URXTTC_Missing
URDTTCLC,URDTTCLC - 2-thoxothazlidne-4-carbxylic comt,0,At or above the detection limit,927,URDTTCLC_0,URDTTCLC_At or above the detection limit
URDTTCLC,URDTTCLC - 2-thoxothazlidne-4-carbxylic comt,1,Below lower detection limit,1713,URDTTCLC_1,URDTTCLC_Below lower detection limit
URDTTCLC,URDTTCLC - 2-thoxothazlidne-4-carbxylic comt,.,Missing,115,URDTTCLC_.,URDTTCLC_Missing
WTFSM,WTFSM - Two Year Smoking Weights,6426.907677 to 456840.9815,Range of Values,2546,WTFSM_6426.907677 to 456840.9815,WTFSM_Range of Values
WTFSM,WTFSM - Two Year Smoking Weights,0,No Lab Result,59,WTFSM_0,WTFSM_No Lab Result
WTFSM,WTFSM - Two Year Smoking Weights,.,Missing,0,WTFSM_.,WTFSM_Missing
URXUCR  ,"URXUCR   - Creatinine, urine (mg/dL)",5 to 546,Range of Values,2544,URXUCR  _5 to 546,URXUCR  _Range of Values
URXUCR  ,"URXUCR   - Creatinine, urine (mg/dL)",.,Missing,61,URXUCR  _.,URXUCR  _Missing
URX1DC,"URX1DC - N-Acel-S-(1,2-dichlorovinl)-L-cys(ng/mL)",8.9 to 13.6,Range of Values,2347,URX1DC_8.9 to 13.6,URX1DC_Range of Values
URX1DC,"URX1DC - N-Acel-S-(1,2-dichlorovinl)-L-cys(ng/mL)",.,Missing,258,URX1DC_.,URX1DC_Missing
URD1DCLC,"URD1DCLC - N-acel-S-(1,2-dichlorovinl)-L-cys comt",0,At or above the detection limit,1,URD1DCLC_0,URD1DCLC_At or above the detection limit
URD1DCLC,"URD1DCLC - N-acel-S-(1,2-dichlorovinl)-L-cys comt",1,Below lower detection limit,2346,URD1DCLC_1,URD1DCLC_Below lower detection limit
URD1DCLC,"URD1DCLC - N-acel-S-(1,2-dichlorovinl)-L-cys comt",.,Missing,258,URD1DCLC_.,URD1DCLC_Missing
URX2DC,"URX2DC - N-acel-S-(2,2-dichlorvinyl)-L-cys(ng/mL)",3.32 to 8.97,Range of Values,2420,URX2DC_3.32 to 8.97,URX2DC_Range of Values
URX2DC,"URX2DC - N-acel-S-(2,2-dichlorvinyl)-L-cys(ng/mL)",.,Missing,185,URX2DC_.,URX2DC_Missing
URD2DCLC,"URD2DCLC - N-acel-S-(2,2-dichlorvinyl)-L-cys comt",0,At or above the detection limit,1,URD2DCLC_0,URD2DCLC_At or above the detection limit
URD2DCLC,"URD2DCLC - N-acel-S-(2,2-dichlorvinyl)-L-cys comt",1,Below lower detection limit,2419,URD2DCLC_1,URD2DCLC_Below lower detection limit
URD2DCLC,"URD2DCLC - N-acel-S-(2,2-dichlorvinyl)-L-cys comt",.,Missing,185,URD2DCLC_.,URD2DCLC_Missing
URX2MH,URX2MH - 2-methylhippuric acid (ng/mL),3.54 to 2220,Range of Values,2266,URX2MH_3.54 to 2220,URX2MH_Range of Values
URX2MH,URX2MH - 2-methylhippuric acid (ng/mL),.,Missing,339,URX2MH_.,URX2MH_Missing
URD2MHLC,URD2MHLC - 2-methylhippuric acid comment code,0,At or above the detection limit,2112,URD2MHLC_0,URD2MHLC_At or above the detection limit
URD2MHLC,URD2MHLC - 2-methylhippuric acid comment code,1,Below lower detection limit,154,URD2MHLC_1,URD2MHLC_Below lower detection limit
URD2MHLC,URD2MHLC - 2-methylhippuric acid comment code,.,Missing,339,URD2MHLC_.,URD2MHLC_Missing
URX34M,URX34M - 3-methipurc acd & 4-methipurc acd(ng/mL),5.66 to 14400,Range of Values,2492,URX34M_5.66 to 14400,URX34M_Range of Values
URX34M,URX34M - 3-methipurc acd & 4-methipurc acd(ng/mL),.,Missing,113,URX34M_.,URX34M_Missing
URD34MLC,URD34MLC - 3-methipurc acd & 4-methipurc acid comt,0,At or above the detection limit,2477,URD34MLC_0,URD34MLC_At or above the detection limit
URD34MLC,URD34MLC - 3-methipurc acd & 4-methipurc acid comt,1,Below lower detection limit,15,URD34MLC_1,URD34MLC_Below lower detection limit
URD34MLC,URD34MLC - 3-methipurc acd & 4-methipurc acid comt,.,Missing,113,URD34MLC_.,URD34MLC_Missing
URXAAM,URXAAM - N-ace-S-(2-carbamoylethyl)-L-cys(ng/mL),1.56 to 2750,Range of Values,2366,URXAAM_1.56 to 2750,URXAAM_Range of Values
URXAAM,URXAAM - N-ace-S-(2-carbamoylethyl)-L-cys(ng/mL),.,Missing,239,URXAAM_.,URXAAM_Missing
URDAAMLC,URDAAMLC - N-ace-S-(2-carbamoylethyl)-L-cys comt,0,At or above the detection limit,2363,URDAAMLC_0,URDAAMLC_At or above the detection limit
URDAAMLC,URDAAMLC - N-ace-S-(2-carbamoylethyl)-L-cys comt,1,Below lower detection limit,3,URDAAMLC_1,URDAAMLC_Below lower detection limit
URDAAMLC,URDAAMLC - N-ace-S-(2-carbamoylethyl)-L-cys comt,.,Missing,239,URDAAMLC_.,URDAAMLC_Missing
URXAMC,URXAMC - N-ace-S-(N-methlcarbamoyl)-L-cys(ng/mL),4.43 to 4820,Range of Values,2490,URXAMC_4.43 to 4820,URXAMC_Range of Values
URXAMC,URXAMC - N-ace-S-(N-methlcarbamoyl)-L-cys(ng/mL),.,Missing,115,URXAMC_.,URXAMC_Missing
URDAMCLC,URDAMCLC - N-ace-S-(N-methlcarbamoyl)-L-cys comt,0,At or above the detection limit,2486,URDAMCLC_0,URDAMCLC_At or above the detection limit
URDAMCLC,URDAMCLC - N-ace-S-(N-methlcarbamoyl)-L-cys comt,1,Below lower detection limit,4,URDAMCLC_1,URDAMCLC_Below lower detection limit
URDAMCLC,URDAMCLC - N-ace-S-(N-methlcarbamoyl)-L-cys comt,.,Missing,115,URDAMCLC_.,URDAMCLC_Missing
URXATC,URXATC - 2-amnothiazolne-4-carbxylic acid(ng/mL),10.6 to 2030,Range of Values,2370,URXATC_10.6 to 2030,URXATC_Range of Values
URXATC,URXATC - 2-amnothiazolne-4-carbxylic acid(ng/mL),.,Missing,235,URXATC_.,URXATC_Missing
URDATCLC,URDATCLC - 2-amnothiazolne-4-carbxylic acid comt,0,At or above the detection limit,2241,URDATCLC_0,URDATCLC_At or above the detection limit
URDATCLC,URDATCLC - 2-amnothiazolne-4-carbxylic acid comt,1,Below lower detection limit,129,URDATCLC_1,URDATCLC_Below lower detection limit
URDATCLC,URDATCLC - 2-amnothiazolne-4-carbxylic acid comt,.,Missing,235,URDATCLC_.,URDATCLC_Missing
URXBMA,URXBMA - N-acetyl-S-(benzyl)-L-cysteine(ng/mL),0.354 to 539,Range of Values,2489,URXBMA_0.354 to 539,URXBMA_Range of Values
URXBMA,URXBMA - N-acetyl-S-(benzyl)-L-cysteine(ng/mL),.,Missing,116,URXBMA_.,URXBMA_Missing
URDBMALC,URDBMALC - N-acetyl-S-(benzyl)-L-cysteine comt,0,At or above the detection limit,2463,URDBMALC_0,URDBMALC_At or above the detection limit
URDBMALC,URDBMALC - N-acetyl-S-(benzyl)-L-cysteine comt,1,Below lower detection limit,26,URDBMALC_1,URDBMALC_Below lower detection limit
URDBMALC,URDBMALC - N-acetyl-S-(benzyl)-L-cysteine comt,.,Missing,116,URDBMALC_.,URDBMALC_Missing
URXBPM,URXBPM - N-acetyl-S-(n-propyl)-L-cysteine(ng/mL),0.85 to 618,Range of Values,2492,URXBPM_0.85 to 618,URXBPM_Range of Values
URXBPM,URXBPM - N-acetyl-S-(n-propyl)-L-cysteine(ng/mL),.,Missing,113,URXBPM_.,URXBPM_Missing
URDBPMLC,URDBPMLC - N-acetyl-S-(n-propyl)-L-cysteine comt,0,At or above the detection limit,1735,URDBPMLC_0,URDBPMLC_At or above the detection limit
URDBPMLC,URDBPMLC - N-acetyl-S-(n-propyl)-L-cysteine comt,1,Below lower detection limit,757,URDBPMLC_1,URDBPMLC_Below lower detection limit
URDBPMLC,URDBPMLC - N-acetyl-S-(n-propyl)-L-cysteine comt,.,Missing,113,URDBPMLC_.,URDBPMLC_Missing
URXCEM,URXCEM - N-acetyl-S- (2-carbxyethyl)-L-cys(ng/mL),4.92 to 6480,Range of Values,2479,URXCEM_4.92 to 6480,URXCEM_Range of Values
URXCEM,URXCEM - N-acetyl-S- (2-carbxyethyl)-L-cys(ng/mL),.,Missing,126,URXCEM_.,URXCEM_Missing
URDCEMLC,URDCEMLC - N-acetyl-S-(2-carbxyethyl)-L-cys comt,0,At or above the detection limit,2455,URDCEMLC_0,URDCEMLC_At or above the detection limit
URDCEMLC,URDCEMLC - N-acetyl-S-(2-carbxyethyl)-L-cys comt,1,Below lower detection limit,24,URDCEMLC_1,URDCEMLC_Below lower detection limit
URDCEMLC,URDCEMLC - N-acetyl-S-(2-carbxyethyl)-L-cys comt,.,Missing,126,URDCEMLC_.,URDCEMLC_Missing
URXCYM,URXCYM - N-acetyl-S-(2-cyanoethyl)-L-cyst(ng/mL),0.354 to 2860,Range of Values,2428,URXCYM_0.354 to 2860,URXCYM_Range of Values
URXCYM,URXCYM - N-acetyl-S-(2-cyanoethyl)-L-cyst(ng/mL),.,Missing,177,URXCYM_.,URXCYM_Missing
URDCYMLC,URDCYMLC - N-acetyl-S-(2-cyanoethyl)-L-cyst comt,0,At or above the detection limit,2238,URDCYMLC_0,URDCYMLC_At or above the detection limit
URDCYMLC,URDCYMLC - N-acetyl-S-(2-cyanoethyl)-L-cyst comt,1,Below lower detection limit,190,URDCYMLC_1,URDCYMLC_Below lower detection limit
URDCYMLC,URDCYMLC - N-acetyl-S-(2-cyanoethyl)-L-cyst comt,.,Missing,177,URDCYMLC_.,URDCYMLC_Missing
URXDHB,"URXDHB - N-ace-S- (3,4-dihidxybutl)-L-cys(ng/mL)",3.71 to 3280,Range of Values,2502,URXDHB_3.71 to 3280,URXDHB_Range of Values
URXDHB,"URXDHB - N-ace-S- (3,4-dihidxybutl)-L-cys(ng/mL)",.,Missing,103,URXDHB_.,URXDHB_Missing
URDDHBLC,"URDDHBLC - N-ace-S- (3,4-dihidxybutl)-L-cys comt",0,At or above the detection limit,2501,URDDHBLC_0,URDDHBLC_At or above the detection limit
URDDHBLC,"URDDHBLC - N-ace-S- (3,4-dihidxybutl)-L-cys comt",1,Below lower detection limit,1,URDDHBLC_1,URDDHBLC_Below lower detection limit
URDDHBLC,"URDDHBLC - N-ace-S- (3,4-dihidxybutl)-L-cys comt",.,Missing,103,URDDHBLC_.,URDDHBLC_Missing
URXDPM,URXDPM - N-ace-S-(dimethylphenyl)-L-cys(ng/mL),0.354 to 1.93,Range of Values,2340,URXDPM_0.354 to 1.93,URXDPM_Range of Values
URXDPM,URXDPM - N-ace-S-(dimethylphenyl)-L-cys(ng/mL),.,Missing,265,URXDPM_.,URXDPM_Missing
URDDPMLC,URDDPMLC - N-ace-S-(dimethylphenyl)-L-cys comt,0,At or above the detection limit,9,URDDPMLC_0,URDDPMLC_At or above the detection limit
URDDPMLC,URDDPMLC - N-ace-S-(dimethylphenyl)-L-cys comt,1,Below lower detection limit,2331,URDDPMLC_1,URDDPMLC_Below lower detection limit
URDDPMLC,URDDPMLC - N-ace-S-(dimethylphenyl)-L-cys comt,.,Missing,265,URDDPMLC_.,URDDPMLC_Missing
URXGAM,URXGAM - N-ac-S-(2-carbmo-2-hydxel)-L-cys(ng/mL),6.65 to 297,Range of Values,2501,URXGAM_6.65 to 297,URXGAM_Range of Values
URXGAM,URXGAM - N-ac-S-(2-carbmo-2-hydxel)-L-cys(ng/mL),.,Missing,104,URXGAM_.,URXGAM_Missing
URDGAMLC,URDGAMLC - N-ac-S-(2-carbmo-2-hydxel)-L-cys comt,0,At or above the detection limit,1202,URDGAMLC_0,URDGAMLC_At or above the detection limit
URDGAMLC,URDGAMLC - N-ac-S-(2-carbmo-2-hydxel)-L-cys comt,1,Below lower detection limit,1299,URDGAMLC_1,URDGAMLC_Below lower detection limit
URDGAMLC,URDGAMLC - N-ac-S-(2-carbmo-2-hydxel)-L-cys comt,.,Missing,104,URDGAMLC_.,URDGAMLC_Missing
URXHEM,URXHEM - N-ace-S-(2-hydroxyethyl)-L-cys(ng/mL),0.559 to 47.6,Range of Values,2452,URXHEM_0.559 to 47.6,URXHEM_Range of Values
URXHEM,URXHEM - N-ace-S-(2-hydroxyethyl)-L-cys(ng/mL),.,Missing,153,URXHEM_.,URXHEM_Missing
URDHEMLC,URDHEMLC - N-ace-S-(2-hydroxyethyl)-L-cys comt,0,At or above the detection limit,1304,URDHEMLC_0,URDHEMLC_At or above the detection limit
URDHEMLC,URDHEMLC - N-ace-S-(2-hydroxyethyl)-L-cys comt,1,Below lower detection limit,1148,URDHEMLC_1,URDHEMLC_Below lower detection limit
URDHEMLC,URDHEMLC - N-ace-S-(2-hydroxyethyl)-L-cys comt,.,Missing,153,URDHEMLC_.,URDHEMLC_Missing
URXHP2,URXHP2 - N-ace-S-(2-hydroxypropyl)-L-cys(ng/mL),3.75 to 4100,Range of Values,2467,URXHP2_3.75 to 4100,URXHP2_Range of Values
URXHP2,URXHP2 - N-ace-S-(2-hydroxypropyl)-L-cys(ng/mL),.,Missing,138,URXHP2_.,URXHP2_Missing
URDHP2LC,URDHP2LC - N-ace-S-(2-hydroxypropyl)-L-cys comt,0,At or above the detection limit,2339,URDHP2LC_0,URDHP2LC_At or above the detection limit
URDHP2LC,URDHP2LC - N-ace-S-(2-hydroxypropyl)-L-cys comt,1,Below lower detection limit,128,URDHP2LC_1,URDHP2LC_Below lower detection limit
URDHP2LC,URDHP2LC - N-ace-S-(2-hydroxypropyl)-L-cys comt,.,Missing,138,URDHP2LC_.,URDHP2LC_Missing
URXHPM,URXHPM - N-ace-S-(3-hydroxypropyl)-L-cys(ng/mL),9.2 to 27400,Range of Values,2475,URXHPM_9.2 to 27400,URXHPM_Range of Values
URXHPM,URXHPM - N-ace-S-(3-hydroxypropyl)-L-cys(ng/mL),.,Missing,130,URXHPM_.,URXHPM_Missing
URDHPMLC,URDHPMLC - N-ace-S-(3-hydroxypropyl)-L-cys comt,0,At or above the detection limit,2470,URDHPMLC_0,URDHPMLC_At or above the detection limit
URDHPMLC,URDHPMLC - N-ace-S-(3-hydroxypropyl)-L-cys comt,1,Below lower detection limit,5,URDHPMLC_1,URDHPMLC_Below lower detection limit
URDHPMLC,URDHPMLC - N-ace-S-(3-hydroxypropyl)-L-cys comt,.,Missing,130,URDHPMLC_.,URDHPMLC_Missing
URXMAD,URXMAD - Mandelic acid(ng/mL),8.5 to 9090,Range of Values,2422,URXMAD_8.5 to 9090,URXMAD_Range of Values
URXMAD,URXMAD - Mandelic acid(ng/mL),.,Missing,183,URXMAD_.,URXMAD_Missing
URDMADLC,URDMADLC - Mandelic acid comment code,0,At or above the detection limit,2381,URDMADLC_0,URDMADLC_At or above the detection limit
URDMADLC,URDMADLC - Mandelic acid comment code,1,Below lower detection limit,41,URDMADLC_1,URDMADLC_Below lower detection limit
URDMADLC,URDMADLC - Mandelic acid comment code,.,Missing,183,URDMADLC_.,URDMADLC_Missing
URXMB1,URXMB1 - N-A-S-(1-hydrxMet)-2-Prpn)-L-cys(ng/mL),0.495 to 1.56,Range of Values,2448,URXMB1_0.495 to 1.56,URXMB1_Range of Values
URXMB1,URXMB1 - N-A-S-(1-hydrxMet)-2-Prpn)-L-cys(ng/mL),.,Missing,157,URXMB1_.,URXMB1_Missing
URDMB1LC,URDMB1LC - N-A-S-(1-hydrxmet)-2-Prpn)-L-cys comt,0,At or above the detection limit,45,URDMB1LC_0,URDMB1LC_At or above the detection limit
URDMB1LC,URDMB1LC - N-A-S-(1-hydrxmet)-2-Prpn)-L-cys comt,1,Below lower detection limit,2403,URDMB1LC_1,URDMB1LC_Below lower detection limit
URDMB1LC,URDMB1LC - N-A-S-(1-hydrxmet)-2-Prpn)-L-cys comt,.,Missing,157,URDMB1LC_.,URDMB1LC_Missing
URXMB2,URXMB2 - N-Ac-S-(2-hydrxy-3-butnyl)-L-cys(ng/mL),0.495 to 30.6,Range of Values,2486,URXMB2_0.495 to 30.6,URXMB2_Range of Values
URXMB2,URXMB2 - N-Ac-S-(2-hydrxy-3-butnyl)-L-cys(ng/mL),.,Missing,119,URXMB2_.,URXMB2_Missing
URDMB2LC,URDMB2LC - N-Ac-S-(2-hydrxy-3-butnyl)-L-cys comt,0,At or above the detection limit,623,URDMB2LC_0,URDMB2LC_At or above the detection limit
URDMB2LC,URDMB2LC - N-Ac-S-(2-hydrxy-3-butnyl)-L-cys comt,1,Below lower detection limit,1863,URDMB2LC_1,URDMB2LC_Below lower detection limit
URDMB2LC,URDMB2LC - N-Ac-S-(2-hydrxy-3-butnyl)-L-cys comt,.,Missing,119,URDMB2LC_.,URDMB2LC_Missing
URXMB3,URXMB3 - N-A-S-(4-hydrxy-2butn-l-yl)-L-cys(ng/mL),0.424 to 361,Range of Values,2395,URXMB3_0.424 to 361,URXMB3_Range of Values
URXMB3,URXMB3 - N-A-S-(4-hydrxy-2butn-l-yl)-L-cys(ng/mL),.,Missing,210,URXMB3_.,URXMB3_Missing
URDMB3LC,URDMB3LC - N-A-S-(4-hydrxy-2butn-l-yl)-L-cys comt,0,At or above the detection limit,2370,URDMB3LC_0,URDMB3LC_At or above the detection limit
URDMB3LC,URDMB3LC - N-A-S-(4-hydrxy-2butn-l-yl)-L-cys comt,1,Below lower detection limit,25,URDMB3LC_1,URDMB3LC_Below lower detection limit
URDMB3LC,URDMB3LC - N-A-S-(4-hydrxy-2butn-l-yl)-L-cys comt,.,Missing,210,URDMB3LC_.,URDMB3LC_Missing
URXPHE,URXPHE - N-ace-S-(phenl-2-hydxyetl)-L-cys(ng/mL),0.495 to 138,Range of Values,2441,URXPHE_0.495 to 138,URXPHE_Range of Values
URXPHE,URXPHE - N-ace-S-(phenl-2-hydxyetl)-L-cys(ng/mL),.,Missing,164,URXPHE_.,URXPHE_Missing
URDPHELC,URDPHELC - N-ace-S-(phenl-2-hydxyetl)-L-cys comt,0,At or above the detection limit,1081,URDPHELC_0,URDPHELC_At or above the detection limit
URDPHELC,URDPHELC - N-ace-S-(phenl-2-hydxyetl)-L-cys comt,1,Below lower detection limit,1360,URDPHELC_1,URDPHELC_Below lower detection limit
URDPHELC,URDPHELC - N-ace-S-(phenl-2-hydxyetl)-L-cys comt,.,Missing,164,URDPHELC_.,URDPHELC_Missing
URXPHG,URXPHG - Phenylglyoxylic acid(ng/mL),8.5 to 13000,Range of Values,2435,URXPHG_8.5 to 13000,URXPHG_Range of Values
URXPHG,URXPHG - Phenylglyoxylic acid(ng/mL),.,Missing,170,URXPHG_.,URXPHG_Missing
URDPHGLC,URDPHGLC - Phenylglyoxylic acid comment code,0,At or above the detection limit,2412,URDPHGLC_0,URDPHGLC_At or above the detection limit
URDPHGLC,URDPHGLC - Phenylglyoxylic acid comment code,1,Below lower detection limit,23,URDPHGLC_1,URDPHGLC_Below lower detection limit
