short_title,title,code or value,description,count
OHX12CSC,OHX12CSC - Coronal Caries:  Surface condition #12,6,Occlusal/incisal restoration,331
OHX12CSC,OHX12CSC - Coronal Caries:  Surface condition #12,7,Facial surface restoration,14
OHX12CSC,OHX12CSC - Coronal Caries:  Surface condition #12,8,Mesial restoration,0
OHX12CSC,OHX12CSC - Coronal Caries:  Surface condition #12,9,Distal restoration,4
OHX12CSC,OHX12CSC - Coronal Caries:  Surface condition #12,< blank >,Missing,7756
OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13,Coronal Caries:  Surface condition #13,Value was recorded,1554
OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13,0,Lingual surface caries,4
OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13,1,Occlusal/incisal caries,69
OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13,2,Facial surface caries,6
OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13,3,Mesial caries,11
OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13,4,Distal caries,13
OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13,5,Lingual surface restoration,3
OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13,6,Occlusal/incisal restoration,337
OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13,7,Facial surface restoration,9
OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13,8,Mesial restoration,1
OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13,9,Distal restoration,1
OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13,< blank >,Missing,7414
OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14,Coronal Caries:  Surface condition #14,Value was recorded,2075
OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14,0,Lingual surface caries,23
OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14,1,Occlusal/incisal caries,158
OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14,2,Facial surface caries,2
OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14,3,Mesial caries,3
OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14,4,Distal caries,0
OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14,5,Lingual surface restoration,18
OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14,6,Occlusal/incisal restoration,657
OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14,7,Facial surface restoration,6
OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14,8,Mesial restoration,0
OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14,9,Distal restoration,0
OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14,< blank >,Missing,6480
OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15,Coronal Caries:  Surface condition #15,Value was recorded,1260
OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15,0,Lingual surface caries,10
OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15,1,Occlusal/incisal caries,191
OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15,2,Facial surface caries,7
OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15,3,Mesial caries,1
OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15,4,Distal caries,3
OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15,5,Lingual surface restoration,9
OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15,6,Occlusal/incisal restoration,894
OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15,7,Facial surface restoration,2
OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15,8,Mesial restoration,0
OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15,9,Distal restoration,0
OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15,< blank >,Missing,7045
OHX18CSC,OHX18CSC - Coronal Caries:  Surface condition #18,Coronal Caries:  Surface condition #18,Value was recorded,1375
OHX18CSC,OHX18CSC - Coronal Caries:  Surface condition #18,0,Lingual surface caries,0
OHX18CSC,OHX18CSC - Coronal Caries:  Surface condition #18,1,Occlusal/incisal caries,199
OHX18CSC,OHX18CSC - Coronal Caries:  Surface condition #18,2,Facial surface caries,56
OHX18CSC,OHX18CSC - Coronal Caries:  Surface condition #18,3,Mesial caries,1
OHX18CSC,OHX18CSC - Coronal Caries:  Surface condition #18,4,Distal caries,0
OHX18CSC,OHX18CSC - Coronal Caries:  Surface condition #18,5,Lingual surface restoration,0
OHX18CSC,OHX18CSC - Coronal Caries:  Surface condition #18,6,Occlusal/incisal restoration,948
OHX18CSC,OHX18CSC - Coronal Caries:  Surface condition #18,7,Facial surface restoration,62
OHX18CSC,OHX18CSC - Coronal Caries:  Surface condition #18,8,Mesial restoration,1
OHX18CSC,OHX18CSC - Coronal Caries:  Surface condition #18,9,Distal restoration,0
OHX18CSC,OHX18CSC - Coronal Caries:  Surface condition #18,< blank >,Missing,6780
OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19,Coronal Caries:  Surface condition #19,Value was recorded,1901
OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19,0,Lingual surface caries,0
OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19,1,Occlusal/incisal caries,117
OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19,2,Facial surface caries,54
OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19,3,Mesial caries,3
OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19,4,Distal caries,1
OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19,5,Lingual surface restoration,0
OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19,6,Occlusal/incisal restoration,731
OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19,7,Facial surface restoration,121
OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19,8,Mesial restoration,0
OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19,9,Distal restoration,0
OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19,< blank >,Missing,6494
OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20,Coronal Caries:  Surface condition #20,Value was recorded,1309
OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20,0,Lingual surface caries,0
OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20,1,Occlusal/incisal caries,102
OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20,2,Facial surface caries,19
OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20,3,Mesial caries,10
OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20,4,Distal caries,7
OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20,5,Lingual surface restoration,0
OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20,6,Occlusal/incisal restoration,560
OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20,7,Facial surface restoration,23
OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20,8,Mesial restoration,1
OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20,9,Distal restoration,1
OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20,< blank >,Missing,7390
OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21,Coronal Caries:  Surface condition #21,Value was recorded,742
OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21,0,Lingual surface caries,2
OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21,1,Occlusal/incisal caries,33
OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21,2,Facial surface caries,45
OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21,3,Mesial caries,3
OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21,4,Distal caries,14
OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21,5,Lingual surface restoration,0
OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21,6,Occlusal/incisal restoration,341
OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21,7,Facial surface restoration,48
OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21,8,Mesial restoration,3
OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21,9,Distal restoration,3
OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21,< blank >,Missing,8188
OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22,Coronal Caries:  Surface condition #22,Value was recorded,170
OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22,0,Lingual surface caries,1
OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22,2,Facial surface caries,58
OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22,3,Mesial caries,13
OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22,4,Distal caries,8
OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22,5,Lingual surface restoration,10
OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22,7,Facial surface restoration,64
OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22,8,Mesial restoration,7
OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22,9,Distal restoration,10
OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22,< blank >,Missing,9081
OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23,Coronal Caries:  Surface condition #23,Value was recorded,88
OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23,0,Lingual surface caries,7
OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23,2,Facial surface caries,21
OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23,3,Mesial caries,6
OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23,4,Distal caries,8
OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23,5,Lingual surface restoration,7
OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23,7,Facial surface restoration,22
OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23,8,Mesial restoration,8
OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23,9,Distal restoration,11
OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23,< blank >,Missing,9244
OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24,Coronal Caries:  Surface condition #24,Value was recorded,75
OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24,0,Lingual surface caries,3
OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24,2,Facial surface caries,11
OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24,3,Mesial caries,2
OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24,4,Distal caries,4
OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24,5,Lingual surface restoration,6
OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24,7,Facial surface restoration,19
OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24,8,Mesial restoration,2
OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24,9,Distal restoration,4
OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24,< blank >,Missing,9296
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,Coronal Caries:  Surface condition #25,Value was recorded,73
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,0,Lingual surface caries,5
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,2,Facial surface caries,14
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,3,Mesial caries,4
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,4,Distal caries,9
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,5,Lingual surface restoration,8
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,7,Facial surface restoration,18
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,8,Mesial restoration,6
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,9,Distal restoration,4
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,< blank >,Missing,9281
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,Coronal Caries:  Surface condition #26,Value was recorded,86
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,0,Lingual surface caries,2
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,2,Facial surface caries,20
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,3,Mesial caries,7
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,4,Distal caries,5
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,5,Lingual surface restoration,3
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,7,Facial surface restoration,29
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,8,Mesial restoration,6
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,9,Distal restoration,7
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,< blank >,Missing,9257
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,Coronal Caries:  Surface condition #27,Value was recorded,148
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,0,Lingual surface caries,3
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,2,Facial surface caries,57
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,3,Mesial caries,18
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,4,Distal caries,8
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,5,Lingual surface restoration,5
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,7,Facial surface restoration,67
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,8,Mesial restoration,6
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,9,Distal restoration,5
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,< blank >,Missing,9105
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,Coronal Caries:  Surface condition #28,Value was recorded,806
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,0,Lingual surface caries,2
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,1,Occlusal/incisal caries,46
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,2,Facial surface caries,33
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,3,Mesial caries,4
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,4,Distal caries,12
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,5,Lingual surface restoration,0
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,6,Occlusal/incisal restoration,349
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,7,Facial surface restoration,40
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,8,Mesial restoration,0
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,9,Distal restoration,1
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,< blank >,Missing,8129
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,Coronal Caries:  Surface condition #29,Value was recorded,1353
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,0,Lingual surface caries,1
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,1,Occlusal/incisal caries,108
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,2,Facial surface caries,16
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,3,Mesial caries,8
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,4,Distal caries,7
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,5,Lingual surface restoration,1
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,6,Occlusal/incisal restoration,539
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,7,Facial surface restoration,20
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,8,Mesial restoration,0
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,9,Distal restoration,0
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,< blank >,Missing,7369
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,Coronal Caries:  Surface condition #30,Value was recorded,1957
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,0,Lingual surface caries,1
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,1,Occlusal/incisal caries,122
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,2,Facial surface caries,56
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,3,Mesial caries,5
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,4,Distal caries,2
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,5,Lingual surface restoration,0
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,6,Occlusal/incisal restoration,678
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,7,Facial surface restoration,133
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,8,Mesial restoration,1
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,9,Distal restoration,0
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,< blank >,Missing,6467
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,Coronal Caries:  Surface condition #31,Value was recorded,1450
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,0,Lingual surface caries,2
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,1,Occlusal/incisal caries,224
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,2,Facial surface caries,45
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,3,Mesial caries,1
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,4,Distal caries,0
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,5,Lingual surface restoration,1
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,6,Occlusal/incisal restoration,937
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,7,Facial surface restoration,75
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,8,Mesial restoration,0
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,9,Distal restoration,0
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,< blank >,Missing,6687
OHX02SE,OHX02SE - Dental Sealants:  #2,0,Sealant not present,912
OHX02SE,OHX02SE - Dental Sealants:  #2,1,Occlusal sealant on permanent tooth,345
OHX02SE,OHX02SE - Dental Sealants:  #2,2,Facial sealant on permanent tooth,0
OHX02SE,OHX02SE - Dental Sealants:  #2,3,Lingual sealant on permanent tooth,0
OHX02SE,OHX02SE - Dental Sealants:  #2,4,Occlusal sealant on primary tooth,0
OHX02SE,OHX02SE - Dental Sealants:  #2,9,Cannot be assessed,1942
OHX02SE,OHX02SE - Dental Sealants:  #2,12,Occlusal-facial sealant on permanent tooth,0
OHX02SE,OHX02SE - Dental Sealants:  #2,13,Occlusal-lingual sealant on permanent tooth,65
OHX02SE,OHX02SE - Dental Sealants:  #2,< blank >,Missing,6158
OHX03SE,OHX03SE - Dental Sealants:  #3,0,Sealant not present,1577
OHX03SE,OHX03SE - Dental Sealants:  #3,1,Occlusal sealant on permanent tooth,741
OHX03SE,OHX03SE - Dental Sealants:  #3,2,Facial sealant on permanent tooth,0
OHX03SE,OHX03SE - Dental Sealants:  #3,3,Lingual sealant on permanent tooth,1
OHX03SE,OHX03SE - Dental Sealants:  #3,4,Occlusal sealant on primary tooth,0
OHX03SE,OHX03SE - Dental Sealants:  #3,9,Cannot be assessed,763
OHX03SE,OHX03SE - Dental Sealants:  #3,12,Occlusal-facial sealant on permanent tooth,0
OHX03SE,OHX03SE - Dental Sealants:  #3,13,Occlusal-lingual sealant on permanent tooth,182
OHX03SE,OHX03SE - Dental Sealants:  #3,< blank >,Missing,6158
OHX04SE,OHX04SE - Dental Sealants:  #4,0,Sealant not present,2973
OHX04SE,OHX04SE - Dental Sealants:  #4,1,Occlusal sealant on permanent tooth,121
OHX04SE,OHX04SE - Dental Sealants:  #4,2,Facial sealant on permanent tooth,0
OHX04SE,OHX04SE - Dental Sealants:  #4,3,Lingual sealant on permanent tooth,0
OHX04SE,OHX04SE - Dental Sealants:  #4,4,Occlusal sealant on primary tooth,85
OHX04SE,OHX04SE - Dental Sealants:  #4,9,Cannot be assessed,85
OHX04SE,OHX04SE - Dental Sealants:  #4,12,Occlusal-facial sealant on permanent tooth,0
OHX04SE,OHX04SE - Dental Sealants:  #4,13,Occlusal-lingual sealant on permanent tooth,0
OHX04SE,OHX04SE - Dental Sealants:  #4,< blank >,Missing,6158
OHX05SE,OHX05SE - Dental Sealants:  #5,0,Sealant not present,2892
OHX05SE,OHX05SE - Dental Sealants:  #5,1,Occlusal sealant on permanent tooth,121
OHX05SE,OHX05SE - Dental Sealants:  #5,2,Facial sealant on permanent tooth,0
OHX05SE,OHX05SE - Dental Sealants:  #5,3,Lingual sealant on permanent tooth,0
OHX05SE,OHX05SE - Dental Sealants:  #5,4,Occlusal sealant on primary tooth,57
OHX05SE,OHX05SE - Dental Sealants:  #5,9,Cannot be assessed,194
OHX05SE,OHX05SE - Dental Sealants:  #5,12,Occlusal-facial sealant on permanent tooth,0
OHX05SE,OHX05SE - Dental Sealants:  #5,13,Occlusal-lingual sealant on permanent tooth,0
OHX05SE,OHX05SE - Dental Sealants:  #5,< blank >,Missing,6158
OHX07SE,OHX07SE - Dental Sealants:  #7,0,Sealant not present,2103
OHX07SE,OHX07SE - Dental Sealants:  #7,1,Occlusal sealant on permanent tooth,0
OHX07SE,OHX07SE - Dental Sealants:  #7,2,Facial sealant on permanent tooth,0
OHX07SE,OHX07SE - Dental Sealants:  #7,3,Lingual sealant on permanent tooth,9
OHX07SE,OHX07SE - Dental Sealants:  #7,4,Occlusal sealant on primary tooth,0
OHX07SE,OHX07SE - Dental Sealants:  #7,9,Cannot be assessed,1152
OHX07SE,OHX07SE - Dental Sealants:  #7,12,Occlusal-facial sealant on permanent tooth,0
OHX07SE,OHX07SE - Dental Sealants:  #7,13,Occlusal-lingual sealant on permanent tooth,0
OHX07SE,OHX07SE - Dental Sealants:  #7,< blank >,Missing,6158
OHX10SE,OHX10SE - Dental Sealants:  #10,0,Sealant not present,2106
OHX10SE,OHX10SE - Dental Sealants:  #10,1,Occlusal sealant on permanent tooth,0
OHX10SE,OHX10SE - Dental Sealants:  #10,2,Facial sealant on permanent tooth,0
OHX10SE,OHX10SE - Dental Sealants:  #10,3,Lingual sealant on permanent tooth,10
OHX10SE,OHX10SE - Dental Sealants:  #10,4,Occlusal sealant on primary tooth,0
OHX10SE,OHX10SE - Dental Sealants:  #10,9,Cannot be assessed,1148
OHX10SE,OHX10SE - Dental Sealants:  #10,12,Occlusal-facial sealant on permanent tooth,0
OHX10SE,OHX10SE - Dental Sealants:  #10,13,Occlusal-lingual sealant on permanent tooth,0
OHX10SE,OHX10SE - Dental Sealants:  #10,< blank >,Missing,6158
OHX12SE,OHX12SE - Dental Sealants:  #12,0,Sealant not present,2894
OHX12SE,OHX12SE - Dental Sealants:  #12,1,Occlusal sealant on permanent tooth,131
OHX12SE,OHX12SE - Dental Sealants:  #12,2,Facial sealant on permanent tooth,0
OHX12SE,OHX12SE - Dental Sealants:  #12,3,Lingual sealant on permanent tooth,0
OHX12SE,OHX12SE - Dental Sealants:  #12,4,Occlusal sealant on primary tooth,49
OHX12SE,OHX12SE - Dental Sealants:  #12,9,Cannot be assessed,190
OHX12SE,OHX12SE - Dental Sealants:  #12,12,Occlusal-facial sealant on permanent tooth,0
OHX12SE,OHX12SE - Dental Sealants:  #12,13,Occlusal-lingual sealant on permanent tooth,0
OHX12SE,OHX12SE - Dental Sealants:  #12,< blank >,Missing,6158
OHX13SE,OHX13SE - Dental Sealants:  #13,0,Sealant not present,2976
OHX13SE,OHX13SE - Dental Sealants:  #13,1,Occlusal sealant on permanent tooth,121
OHX13SE,OHX13SE - Dental Sealants:  #13,2,Facial sealant on permanent tooth,0
OHX13SE,OHX13SE - Dental Sealants:  #13,3,Lingual sealant on permanent tooth,0
OHX13SE,OHX13SE - Dental Sealants:  #13,4,Occlusal sealant on primary tooth,83
OHX13SE,OHX13SE - Dental Sealants:  #13,9,Cannot be assessed,84
OHX13SE,OHX13SE - Dental Sealants:  #13,12,Occlusal-facial sealant on permanent tooth,0
OHX13SE,OHX13SE - Dental Sealants:  #13,13,Occlusal-lingual sealant on permanent tooth,0
OHX13SE,OHX13SE - Dental Sealants:  #13,< blank >,Missing,6158
OHX14SE,OHX14SE - Dental Sealants:  #14,0,Sealant not present,1585
OHX14SE,OHX14SE - Dental Sealants:  #14,1,Occlusal sealant on permanent tooth,740
OHX14SE,OHX14SE - Dental Sealants:  #14,2,Facial sealant on permanent tooth,0
OHX14SE,OHX14SE - Dental Sealants:  #14,3,Lingual sealant on permanent tooth,0
OHX14SE,OHX14SE - Dental Sealants:  #14,4,Occlusal sealant on primary tooth,0
OHX14SE,OHX14SE - Dental Sealants:  #14,9,Cannot be assessed,754
OHX14SE,OHX14SE - Dental Sealants:  #14,12,Occlusal-facial sealant on permanent tooth,0
OHX14SE,OHX14SE - Dental Sealants:  #14,13,Occlusal-lingual sealant on permanent tooth,185
OHX14SE,OHX14SE - Dental Sealants:  #14,< blank >,Missing,6158
OHX15SE,OHX15SE - Dental Sealants:  #15,0,Sealant not present,927
OHX15SE,OHX15SE - Dental Sealants:  #15,1,Occlusal sealant on permanent tooth,337
OHX15SE,OHX15SE - Dental Sealants:  #15,2,Facial sealant on permanent tooth,0
OHX15SE,OHX15SE - Dental Sealants:  #15,3,Lingual sealant on permanent tooth,1
OHX15SE,OHX15SE - Dental Sealants:  #15,4,Occlusal sealant on primary tooth,0
OHX15SE,OHX15SE - Dental Sealants:  #15,9,Cannot be assessed,1932
OHX15SE,OHX15SE - Dental Sealants:  #15,12,Occlusal-facial sealant on permanent tooth,0
OHX15SE,OHX15SE - Dental Sealants:  #15,13,Occlusal-lingual sealant on permanent tooth,67
OHX15SE,OHX15SE - Dental Sealants:  #15,< blank >,Missing,6158
OHX18SE,OHX18SE - Dental Sealants:  #18,0,Sealant not present,987
OHX18SE,OHX18SE - Dental Sealants:  #18,1,Occlusal sealant on permanent tooth,361
OHX18SE,OHX18SE - Dental Sealants:  #18,2,Facial sealant on permanent tooth,3
OHX18SE,OHX18SE - Dental Sealants:  #18,3,Lingual sealant on permanent tooth,0
OHX18SE,OHX18SE - Dental Sealants:  #18,4,Occlusal sealant on primary tooth,0
OHX18SE,OHX18SE - Dental Sealants:  #18,9,Cannot be assessed,1872
OHX18SE,OHX18SE - Dental Sealants:  #18,12,Occlusal-facial sealant on permanent tooth,41
OHX18SE,OHX18SE - Dental Sealants:  #18,13,Occlusal-lingual sealant on permanent tooth,0
OHX18SE,OHX18SE - Dental Sealants:  #18,< blank >,Missing,6158
OHX19SE,OHX19SE - Dental Sealants:  #19,0,Sealant not present,1619
OHX19SE,OHX19SE - Dental Sealants:  #19,1,Occlusal sealant on permanent tooth,796
OHX19SE,OHX19SE - Dental Sealants:  #19,2,Facial sealant on permanent tooth,4
OHX19SE,OHX19SE - Dental Sealants:  #19,3,Lingual sealant on permanent tooth,0
OHX19SE,OHX19SE - Dental Sealants:  #19,4,Occlusal sealant on primary tooth,0
OHX19SE,OHX19SE - Dental Sealants:  #19,9,Cannot be assessed,752
OHX19SE,OHX19SE - Dental Sealants:  #19,12,Occlusal-facial sealant on permanent tooth,93
OHX19SE,OHX19SE - Dental Sealants:  #19,13,Occlusal-lingual sealant on permanent tooth,0
OHX19SE,OHX19SE - Dental Sealants:  #19,< blank >,Missing,6158
OHX20SE,OHX20SE - Dental Sealants:  #20,0,Sealant not present,2932
