short_title,title,code or value,description,count
RHQ076  ,RHQ076   - Seen a DR b/c unable to become pregnant?,.,Missing,1689
RHQ078  ,RHQ078   - Ever treated for a pelvic infection/PID?,1,Yes,101
RHQ078  ,RHQ078   - Ever treated for a pelvic infection/PID?,2,No,1815
RHQ078  ,RHQ078   - Ever treated for a pelvic infection/PID?,7,Refused,0
RHQ078  ,RHQ078   - Ever treated for a pelvic infection/PID?,9,Don't know,13
RHQ078  ,RHQ078   - Ever treated for a pelvic infection/PID?,.,Missing,1689
RHQ131,RHQ131 - Ever been pregnant?,1,Yes,2195
RHQ131,RHQ131 - Ever been pregnant?,2,No,434
RHQ131,RHQ131 - Ever been pregnant?,7,Refused,2
RHQ131,RHQ131 - Ever been pregnant?,9,Don't know,1
RHQ131,RHQ131 - Ever been pregnant?,.,Missing,986
RHD143,RHD143 - Are you pregnant now?,1,Yes,47
RHD143,RHD143 - Are you pregnant now?,2,No,677
RHD143,RHD143 - Are you pregnant now?,7,Refused,0
RHD143,RHD143 - Are you pregnant now?,9,Don't know,10
RHD143,RHD143 - Are you pregnant now?,.,Missing,2884
RHQ160,RHQ160 - How many times have been pregnant?,1 to 33,Range of Values,2192
RHQ160,RHQ160 - How many times have been pregnant?,77,Refused,1
RHQ160,RHQ160 - How many times have been pregnant?,99,Don't know,0
RHQ160,RHQ160 - How many times have been pregnant?,.,Missing,1425
RHQ162,"RHQ162 - During pregnancy, told you have diabetes",1,Yes,196
RHQ162,"RHQ162 - During pregnancy, told you have diabetes",2,No,1975
RHQ162,"RHQ162 - During pregnancy, told you have diabetes",3,Borderline,15
RHQ162,"RHQ162 - During pregnancy, told you have diabetes",7,Refused,0
RHQ162,"RHQ162 - During pregnancy, told you have diabetes",9,Don't know,7
RHQ162,"RHQ162 - During pregnancy, told you have diabetes",.,Missing,1425
RHQ163,RHQ163 - Age told you had diabetes while pregnant,16 to 44,Range of Values,195
RHQ163,RHQ163 - Age told you had diabetes while pregnant,777,Refused,0
RHQ163,RHQ163 - Age told you had diabetes while pregnant,999,Don't know,1
RHQ163,RHQ163 - Age told you had diabetes while pregnant,.,Missing,3422
RHQ166,RHQ166 - How many vaginal deliveries?,0 to 13,Range of Values,2176
RHQ166,RHQ166 - How many vaginal deliveries?,77,Refused,0
RHQ166,RHQ166 - How many vaginal deliveries?,99,Don't know,0
RHQ166,RHQ166 - How many vaginal deliveries?,.,Missing,1442
RHQ169,RHQ169 - How many cesarean deliveries?,0 to 6,Range of Values,1241
RHQ169,RHQ169 - How many cesarean deliveries?,77,Refused,0
RHQ169,RHQ169 - How many cesarean deliveries?,99,Don't know,0
RHQ169,RHQ169 - How many cesarean deliveries?,.,Missing,2377
RHQ172,RHQ172 - Any babies weigh 9 lbs or more?,1,Yes,335
RHQ172,RHQ172 - Any babies weigh 9 lbs or more?,2,No,1733
RHQ172,RHQ172 - Any babies weigh 9 lbs or more?,7,Refused,0
RHQ172,RHQ172 - Any babies weigh 9 lbs or more?,9,Don't know,13
RHQ172,RHQ172 - Any babies weigh 9 lbs or more?,.,Missing,1537
RHD173,RHD173 - Age when delivered baby 9 lbs or more?,15 to 42,Range of Values,330
RHD173,RHD173 - Age when delivered baby 9 lbs or more?,14,14 years or under,2
RHD173,RHD173 - Age when delivered baby 9 lbs or more?,45,45 years or older,1
RHD173,RHD173 - Age when delivered baby 9 lbs or more?,777,Refused,0
RHD173,RHD173 - Age when delivered baby 9 lbs or more?,999,Don't know,2
RHD173,RHD173 - Age when delivered baby 9 lbs or more?,.,Missing,3283
RHQ171,RHQ171 - How many deliveries live birth result?,0 to 12,Range of Values,2081
RHQ171,RHQ171 - How many deliveries live birth result?,77,Refused,0
RHQ171,RHQ171 - How many deliveries live birth result?,99,Don't know,0
RHQ171,RHQ171 - How many deliveries live birth result?,.,Missing,1537
RHD180,RHD180 - Age at first live birth,15 to 40,Range of Values,1632
RHD180,RHD180 - Age at first live birth,14,14 years or under,17
RHD180,RHD180 - Age at first live birth,45,45 years or older,0
RHD180,RHD180 - Age at first live birth,777,Refused,0
RHD180,RHD180 - Age at first live birth,999,Don't know,3
RHD180,RHD180 - Age at first live birth,.,Missing,1966
RHD190,RHD190 - Age at last live birth,15 to 44,Range of Values,2033
RHD190,RHD190 - Age at last live birth,14,14 years or under,1
RHD190,RHD190 - Age at last live birth,45,45 years or older,7
RHD190,RHD190 - Age at last live birth,777,Refused,0
RHD190,RHD190 - Age at last live birth,999,Don't know,13
RHD190,RHD190 - Age at last live birth,.,Missing,1564
RHQ197,RHQ197 - How many months ago have baby?,2 to 27,Range of Values,143
RHQ197,RHQ197 - How many months ago have baby?,1,1 month or less,7
RHQ197,RHQ197 - How many months ago have baby?,777,Refused,0
RHQ197,RHQ197 - How many months ago have baby?,999,Don't know,0
RHQ197,RHQ197 - How many months ago have baby?,.,Missing,3468
RHQ200,RHQ200 - Now breastfeeding a child?,1,Yes,41
RHQ200,RHQ200 - Now breastfeeding a child?,2,No,108
RHQ200,RHQ200 - Now breastfeeding a child?,7,Refused,0
RHQ200,RHQ200 - Now breastfeeding a child?,9,Don't know,0
RHQ200,RHQ200 - Now breastfeeding a child?,.,Missing,3469
RHD280,RHD280 - Had a hysterectomy?,1,Yes,565
RHD280,RHD280 - Had a hysterectomy?,2,No,2053
RHD280,RHD280 - Had a hysterectomy?,7,Refused,0
RHD280,RHD280 - Had a hysterectomy?,9,Don't know,2
RHD280,RHD280 - Had a hysterectomy?,.,Missing,998
RHQ291,RHQ291 - Age when had hysterectomy,20 to 79,Range of Values,556
RHQ291,RHQ291 - Age when had hysterectomy,777,Refused,0
RHQ291,RHQ291 - Age when had hysterectomy,999,Don't know,9
RHQ291,RHQ291 - Age when had hysterectomy,.,Missing,3053
RHQ305,RHQ305 - Had both ovaries removed?,1,Yes,304
RHQ305,RHQ305 - Had both ovaries removed?,2,No,2297
RHQ305,RHQ305 - Had both ovaries removed?,7,Refused,0
RHQ305,RHQ305 - Had both ovaries removed?,9,Don't know,20
RHQ305,RHQ305 - Had both ovaries removed?,.,Missing,997
RHQ332,RHQ332 - Age when both ovaries removed,20 to 75,Range of Values,301
RHQ332,RHQ332 - Age when both ovaries removed,777,Refused,0
RHQ332,RHQ332 - Age when both ovaries removed,999,Don't know,3
RHQ332,RHQ332 - Age when both ovaries removed,.,Missing,3314
RHQ420,RHQ420 - Ever taken birth control pills?,1,Yes,1867
RHQ420,RHQ420 - Ever taken birth control pills?,2,No,1382
RHQ420,RHQ420 - Ever taken birth control pills?,7,Refused,0
RHQ420,RHQ420 - Ever taken birth control pills?,9,Don't know,4
RHQ420,RHQ420 - Ever taken birth control pills?,.,Missing,365
RHQ540,RHQ540 - Ever use female hormones?,1,Yes,498
RHQ540,RHQ540 - Ever use female hormones?,2,No,2123
RHQ540,RHQ540 - Ever use female hormones?,7,Refused,0
RHQ540,RHQ540 - Ever use female hormones?,9,Don't know,8
RHQ540,RHQ540 - Ever use female hormones?,.,Missing,989
RHQ542A,RHQ542A - Hormone pills used,10,Pills,407
RHQ542A,RHQ542A - Hormone pills used,77,Refused,0
RHQ542A,RHQ542A - Hormone pills used,99,Don't know,1
RHQ542A,RHQ542A - Hormone pills used,.,Missing,3210
RHQ542B,RHQ542B - Hormone patches used,11,Patches,63
RHQ542B,RHQ542B - Hormone patches used,.,Missing,3555
RHQ542C,RHQ542C - Hormone cream/suppository/injection used,12,Cream/suppository/injection,112
RHQ542C,RHQ542C - Hormone cream/suppository/injection used,.,Missing,3506
RHQ542D,RHQ542D - Other form of female hormone used,13,Other,15
RHQ542D,RHQ542D - Other form of female hormone used,.,Missing,3603
RHQ554,RHQ554 - Use hormone pills w/estrogen only,1,Yes,295
RHQ554,RHQ554 - Use hormone pills w/estrogen only,2,No,77
RHQ554,RHQ554 - Use hormone pills w/estrogen only,7,Refused,0
RHQ554,RHQ554 - Use hormone pills w/estrogen only,9,Don't know,35
RHQ554,RHQ554 - Use hormone pills w/estrogen only,.,Missing,3211
RHQ560Q,RHQ560Q - How long taking estrogen-only pills?,1 to 48,Range of Values,289
RHQ560Q,RHQ560Q - How long taking estrogen-only pills?,77,Refused,0
RHQ560Q,RHQ560Q - How long taking estrogen-only pills?,99,Don't know,6
RHQ560Q,RHQ560Q - How long taking estrogen-only pills?,.,Missing,3323
RHQ560U,"RHQ560U - Unit of measure: months, years",1,Months,51
RHQ560U,"RHQ560U - Unit of measure: months, years",2,Years,238
RHQ560U,"RHQ560U - Unit of measure: months, years",7,Refused,0
RHQ560U,"RHQ560U - Unit of measure: months, years",9,Don't know,0
RHQ560U,"RHQ560U - Unit of measure: months, years",.,Missing,3329
RHQ570,RHQ570 - Used estrogen/progestin combo pills,1,Yes,80
RHQ570,RHQ570 - Used estrogen/progestin combo pills,2,No,288
RHQ570,RHQ570 - Used estrogen/progestin combo pills,7,Refused,0
RHQ570,RHQ570 - Used estrogen/progestin combo pills,9,Don't know,39
RHQ570,RHQ570 - Used estrogen/progestin combo pills,.,Missing,3211
RHQ576Q,RHQ576Q - How long taking estrogen/progestin?,1 to 18,Range of Values,78
RHQ576Q,RHQ576Q - How long taking estrogen/progestin?,77,Refused,0
RHQ576Q,RHQ576Q - How long taking estrogen/progestin?,99,Don't know,2
RHQ576Q,RHQ576Q - How long taking estrogen/progestin?,.,Missing,3538
RHQ576U,"RHQ576U - Unit of measure: months, years",1,Months,20
RHQ576U,"RHQ576U - Unit of measure: months, years",2,Years,58
RHQ576U,"RHQ576U - Unit of measure: months, years",7,Refused,0
RHQ576U,"RHQ576U - Unit of measure: months, years",9,Don't know,0
RHQ576U,"RHQ576U - Unit of measure: months, years",.,Missing,3540
RHQ580,RHQ580 - Used estrogen-only patches?,1,Yes,39
RHQ580,RHQ580 - Used estrogen-only patches?,2,No,13
RHQ580,RHQ580 - Used estrogen-only patches?,7,Refused,0
RHQ580,RHQ580 - Used estrogen-only patches?,9,Don't know,11
RHQ580,RHQ580 - Used estrogen-only patches?,.,Missing,3555
RHQ586Q,RHQ586Q - How long using estrogen only patches?,1 to 10,Range of Values,37
RHQ586Q,RHQ586Q - How long using estrogen only patches?,77,Refused,0
RHQ586Q,RHQ586Q - How long using estrogen only patches?,99,Don't know,2
RHQ586Q,RHQ586Q - How long using estrogen only patches?,.,Missing,3579
RHQ586U,"RHQ586U - Unit of measure: months, years",1,Months,15
RHQ586U,"RHQ586U - Unit of measure: months, years",2,Years,22
RHQ586U,"RHQ586U - Unit of measure: months, years",7,Refused,0
RHQ586U,"RHQ586U - Unit of measure: months, years",9,Don't know,0
RHQ586U,"RHQ586U - Unit of measure: months, years",.,Missing,3581
RHQ596,RHQ596 - Used estrogen/progestin combo patches?,1,Yes,12
RHQ596,RHQ596 - Used estrogen/progestin combo patches?,2,No,42
RHQ596,RHQ596 - Used estrogen/progestin combo patches?,7,Refused,0
RHQ596,RHQ596 - Used estrogen/progestin combo patches?,9,Don't know,9
RHQ596,RHQ596 - Used estrogen/progestin combo patches?,.,Missing,3555
RHQ602Q,RHQ602Q - How long use estrogen/progestin patch,1 to 15,Range of Values,12
RHQ602Q,RHQ602Q - How long use estrogen/progestin patch,77,Refused,0
RHQ602Q,RHQ602Q - How long use estrogen/progestin patch,99,Don't know,0
RHQ602Q,RHQ602Q - How long use estrogen/progestin patch,.,Missing,3606
RHQ602U,"RHQ602U - Unit of measure: months, years",1,Months,5
RHQ602U,"RHQ602U - Unit of measure: months, years",2,Years,7
RHQ602U,"RHQ602U - Unit of measure: months, years",7,Refused,0
RHQ602U,"RHQ602U - Unit of measure: months, years",9,Don't know,0
RHQ602U,"RHQ602U - Unit of measure: months, years",.,Missing,3606
SXD021,"SXD021 - Ever had vaginal, anal, or oral sex",1,Yes,4280
SXD021,"SXD021 - Ever had vaginal, anal, or oral sex",2,No,243
SXD021,"SXD021 - Ever had vaginal, anal, or oral sex",7,Refused,3
SXD021,"SXD021 - Ever had vaginal, anal, or oral sex",9,Don't know,0
SXD021,"SXD021 - Ever had vaginal, anal, or oral sex",.,Missing,531
SXQ800  ,SXQ800   - Ever had vaginal sex with a woman,1,Yes,2000
SXQ800  ,SXQ800   - Ever had vaginal sex with a woman,2,No,194
SXQ800  ,SXQ800   - Ever had vaginal sex with a woman,7,Refused,4
SXQ800  ,SXQ800   - Ever had vaginal sex with a woman,9,Don't know,0
SXQ800  ,SXQ800   - Ever had vaginal sex with a woman,.,Missing,2859
SXQ803  ,SXQ803   - Ever performed oral sex on a woman,1,Yes,1726
SXQ803  ,SXQ803   - Ever performed oral sex on a woman,2,No,461
SXQ803  ,SXQ803   - Ever performed oral sex on a woman,7,Refused,7
SXQ803  ,SXQ803   - Ever performed oral sex on a woman,9,Don't know,4
SXQ803  ,SXQ803   - Ever performed oral sex on a woman,.,Missing,2859
SXQ806  ,SXQ806   - Ever had anal sex with a woman,1,Yes,846
SXQ806  ,SXQ806   - Ever had anal sex with a woman,2,No,1342
SXQ806  ,SXQ806   - Ever had anal sex with a woman,7,Refused,5
SXQ806  ,SXQ806   - Ever had anal sex with a woman,9,Don't know,5
SXQ806  ,SXQ806   - Ever had anal sex with a woman,.,Missing,2859
SXQ809  ,"SXQ809   - Ever had any sex with a man: anal, oral",1,Yes,116
SXQ809  ,"SXQ809   - Ever had any sex with a man: anal, oral",2,No,2076
SXQ809  ,"SXQ809   - Ever had any sex with a man: anal, oral",7,Refused,5
SXQ809  ,"SXQ809   - Ever had any sex with a man: anal, oral",9,Don't know,1
SXQ809  ,"SXQ809   - Ever had any sex with a man: anal, oral",.,Missing,2859
SLD010H,SLD010H - How much sleep do you get (hours)?,2 to 11,Range of Values,6408
SLD010H,SLD010H - How much sleep do you get (hours)?,12,12 hours or more,46
SLD010H,SLD010H - How much sleep do you get (hours)?,77,Refused,0
SLD010H,SLD010H - How much sleep do you get (hours)?,99,Don't know,7
SLD010H,SLD010H - How much sleep do you get (hours)?,.,Missing,3
SLQ050,SLQ050 - Ever told doctor had trouble sleeping?,1,Yes,1582
SLQ050,SLQ050 - Ever told doctor had trouble sleeping?,2,No,4880
SLQ050,SLQ050 - Ever told doctor had trouble sleeping?,7,Refused,0
SLQ050,SLQ050 - Ever told doctor had trouble sleeping?,9,Don't know,2
SLQ050,SLQ050 - Ever told doctor had trouble sleeping?,.,Missing,0
SLQ060,SLQ060 - Ever told by doctor have sleep disorder?,1,Yes,579
SLQ060,SLQ060 - Ever told by doctor have sleep disorder?,2,No,5872
SLQ060,SLQ060 - Ever told by doctor have sleep disorder?,7,Refused,0
SLQ060,SLQ060 - Ever told by doctor have sleep disorder?,9,Don't know,13
SLQ060,SLQ060 - Ever told by doctor have sleep disorder?,.,Missing,0
SMQ020,SMQ020 - Smoked at least 100 cigarettes in life,1,Yes,2579
SMQ020,SMQ020 - Smoked at least 100 cigarettes in life,2,No,3532
SMQ020,SMQ020 - Smoked at least 100 cigarettes in life,7,Refused,0
SMQ020,SMQ020 - Smoked at least 100 cigarettes in life,9,Don't know,2
SMQ020,SMQ020 - Smoked at least 100 cigarettes in life,.,Missing,1055
SMD030,SMD030 - Age started smoking cigarettes regularly,7 to 64,Range of Values,2448
SMD030,SMD030 - Age started smoking cigarettes regularly,0,Never smoked cigarettes regularly,120
SMD030,SMD030 - Age started smoking cigarettes regularly,80,80 years or older,0
SMD030,SMD030 - Age started smoking cigarettes regularly,777,Refused,0
SMD030,SMD030 - Age started smoking cigarettes regularly,999,Don't know,11
SMD030,SMD030 - Age started smoking cigarettes regularly,.,Missing,4589
SMQ040,SMQ040 - Do you now smoke cigarettes,1,Every day,992
SMQ040,SMQ040 - Do you now smoke cigarettes,2,Some days,240
SMQ040,SMQ040 - Do you now smoke cigarettes,3,Not at all,1347
SMQ040,SMQ040 - Do you now smoke cigarettes,7,Refused,0
SMQ040,SMQ040 - Do you now smoke cigarettes,9,Don't know,0
SMQ040,SMQ040 - Do you now smoke cigarettes,.,Missing,4589
SMQ050Q,SMQ050Q - How long since quit smoking cigarettes,1 to 90,Range of Values,1290
SMQ050Q,SMQ050Q - How long since quit smoking cigarettes,66666,50 years or more,46
SMQ050Q,SMQ050Q - How long since quit smoking cigarettes,77777,Refused,0
SMQ050Q,SMQ050Q - How long since quit smoking cigarettes,99999,Don't know,11
SMQ050Q,SMQ050Q - How long since quit smoking cigarettes,.,Missing,5821
SMQ050U,SMQ050U - Unit of measure (day/week/month/year),1,Days,10
SMQ050U,SMQ050U - Unit of measure (day/week/month/year),2,Weeks,28
SMQ050U,SMQ050U - Unit of measure (day/week/month/year),3,Months,99
SMQ050U,SMQ050U - Unit of measure (day/week/month/year),4,Years,1153
SMQ050U,SMQ050U - Unit of measure (day/week/month/year),7,Refused,0
SMQ050U,SMQ050U - Unit of measure (day/week/month/year),9,Don't know,0
SMQ050U,SMQ050U - Unit of measure (day/week/month/year),.,Missing,5878
SMD055,SMD055 - Age last smoked cigarettes regularly,14 to 79,Range of Values,1198
SMD055,SMD055 - Age last smoked cigarettes regularly,80,80 years or older,6
SMD055,SMD055 - Age last smoked cigarettes regularly,777,Refused,0
SMD055,SMD055 - Age last smoked cigarettes regularly,999,Don't know,11
SMD055,SMD055 - Age last smoked cigarettes regularly,.,Missing,5953
SMD057,SMD057 - # cigarettes smoked per day when quit,2 to 90,Range of Values,1189
SMD057,SMD057 - # cigarettes smoked per day when quit,1,1 cigarette or less,136
SMD057,SMD057 - # cigarettes smoked per day when quit,95,95 cigarettes or more,7
SMD057,SMD057 - # cigarettes smoked per day when quit,777,Refused,0
SMD057,SMD057 - # cigarettes smoked per day when quit,999,Don't know,15
SMD057,SMD057 - # cigarettes smoked per day when quit,.,Missing,5821
SMQ078  ,SMQ078   - How soon after waking do you smoke,1,Within 5 minutes,258
SMQ078  ,SMQ078   - How soon after waking do you smoke,2,From 6 to 30 minutes,321
SMQ078  ,SMQ078   - How soon after waking do you smoke,3,From more than 30 minutes to one hour,211
SMQ078  ,SMQ078   - How soon after waking do you smoke,4,From more than 1 hour to 2 hours,103
SMQ078  ,SMQ078   - How soon after waking do you smoke,5,From more than 2 hours to 3 hours,40
SMQ078  ,SMQ078   - How soon after waking do you smoke,6,From more than 3 hours to 4 hours,21
SMQ078  ,SMQ078   - How soon after waking do you smoke,7,More than 4 hours,45
SMQ078  ,SMQ078   - How soon after waking do you smoke,77,Refused,0
SMQ078  ,SMQ078   - How soon after waking do you smoke,99,Don't know,0
SMQ078  ,SMQ078   - How soon after waking do you smoke,.,Missing,6169
SMD641,SMD641 - # days smoked cigs during past 30 days,0 to 30,Range of Values,1316
SMD641,SMD641 - # days smoked cigs during past 30 days,77,Refused,0
SMD641,SMD641 - # days smoked cigs during past 30 days,99,Don't know,0
SMD641,SMD641 - # days smoked cigs during past 30 days,.,Missing,5852
SMD650,SMD650 - Avg # cigarettes/day during past 30 days,2 to 90,Range of Values,1139
SMD650,SMD650 - Avg # cigarettes/day during past 30 days,1,1 cigarette or less,107
SMD650,SMD650 - Avg # cigarettes/day during past 30 days,95,95 cigarettes or more,0
SMD650,SMD650 - Avg # cigarettes/day during past 30 days,777,Refused,0
SMD650,SMD650 - Avg # cigarettes/day during past 30 days,999,Don't know,2
SMD650,SMD650 - Avg # cigarettes/day during past 30 days,.,Missing,5920
SMD093,SMD093 - May I please see the pack of cigarettes,1,Yes,829
SMD093,SMD093 - May I please see the pack of cigarettes,2,No,280
SMD093,SMD093 - May I please see the pack of cigarettes,3,No usual brand,69
SMD093,SMD093 - May I please see the pack of cigarettes,4,Rolls own,54
SMD093,SMD093 - May I please see the pack of cigarettes,7,Refused,0
SMD093,SMD093 - May I please see the pack of cigarettes,9,Don't know,0
SMD093,SMD093 - May I please see the pack of cigarettes,.,Missing,5936
SMDUPCA,SMDUPCA - Cig 12-digit Universal Product Code-UPC,Cig 12-digit Universal Product Code-UPC,Value was recorded,758
SMDUPCA,SMDUPCA - Cig 12-digit Universal Product Code-UPC, ,Missing,6352
SMDUPCA,SMDUPCA - Cig 12-digit Universal Product Code-UPC,* NO MATCH *,No match,58
SMD100BR,SMD100BR - Cigarette Brand/sub-brand,Cigarette Brand/sub-brand,Value was recorded,1092
SMD100BR,SMD100BR - Cigarette Brand/sub-brand, ,Missing,6076
SMD100FL,SMD100FL - Cigarette Filter type,0,Non-filter,12
SMD100FL,SMD100FL - Cigarette Filter type,1,Filter,1079
SMD100FL,SMD100FL - Cigarette Filter type,.,Missing,6077
SMD100MN,SMD100MN - Cigarette Menthol indicator,0,Non-menthol,671
SMD100MN,SMD100MN - Cigarette Menthol indicator,1,Menthol,421
SMD100MN,SMD100MN - Cigarette Menthol indicator,.,Missing,6076
SMD100LN,SMD100LN - Cigarette Length,1,Regular (68-72 mm),45
SMD100LN,SMD100LN - Cigarette Length,2,King (79-88 mm),623
SMD100LN,SMD100LN - Cigarette Length,3,Long (94-101 mm),410
SMD100LN,SMD100LN - Cigarette Length,4,Ultra long (110-121 mm),14
SMD100LN,SMD100LN - Cigarette Length,.,Missing,6076
SMD100TR,SMD100TR - FTC Tar Content,2 to 24,Range of Values,828
SMD100TR,SMD100TR - FTC Tar Content,.,Missing,6340
SMD100NI,SMD100NI - FTC Nicotine Content,0.1 to 2,Range of Values,828
SMD100NI,SMD100NI - FTC Nicotine Content,.,Missing,6340
SMD100CO,SMD100CO - FTC Carbon Monoxide Content,3 to 19,Range of Values,828
SMD100CO,SMD100CO - FTC Carbon Monoxide Content,.,Missing,6340
SMQ621  ,SMQ621   - Cigarettes smoked in entire life,1,"I have never smoked, not even a puff",836
SMQ621  ,SMQ621   - Cigarettes smoked in entire life,2,1 or more puffs but never a whole cigarette,85
SMQ621  ,SMQ621   - Cigarettes smoked in entire life,3,1 cigarette,12
SMQ621  ,SMQ621   - Cigarettes smoked in entire life,4,2 to 5 cigarettes,25
SMQ621  ,SMQ621   - Cigarettes smoked in entire life,5,6 to 15 cigarettes,17
SMQ621  ,SMQ621   - Cigarettes smoked in entire life,6,16 to 25 cigarettes,10
SMQ621  ,SMQ621   - Cigarettes smoked in entire life,7,26 to 99 cigarettes,11
SMQ621  ,SMQ621   - Cigarettes smoked in entire life,8,100 or more cigarettes,9
SMQ621  ,SMQ621   - Cigarettes smoked in entire life,77,Refused,1
SMQ621  ,SMQ621   - Cigarettes smoked in entire life,99,Don't know,1
SMQ621  ,SMQ621   - Cigarettes smoked in entire life,.,Missing,6161
SMD630,SMD630 - Age first smoked whole cigarette,7 to 17,Range of Values,82
SMD630,SMD630 - Age first smoked whole cigarette,6,6 years or less,1
SMD630,SMD630 - Age first smoked whole cigarette,77,Refused,0
SMD630,SMD630 - Age first smoked whole cigarette,99,Don't know,0
SMD630,SMD630 - Age first smoked whole cigarette,.,Missing,7085
SMQ661  ,SMQ661   - Brand of cigarettes smoked past 30 days,1,Marlboro,13
SMQ661  ,SMQ661   - Brand of cigarettes smoked past 30 days,2,Camel,3
SMQ661  ,SMQ661   - Brand of cigarettes smoked past 30 days,3,Newport,9
SMQ661  ,SMQ661   - Brand of cigarettes smoked past 30 days,8,Other brand,2
SMQ661  ,SMQ661   - Brand of cigarettes smoked past 30 days,9,No usual brand,1
SMQ661  ,SMQ661   - Brand of cigarettes smoked past 30 days,10,Hand-rolled cigarettes,1
SMQ661  ,SMQ661   - Brand of cigarettes smoked past 30 days,77,Refused,0
SMQ661  ,SMQ661   - Brand of cigarettes smoked past 30 days,99,Don't know,0
SMQ661  ,SMQ661   - Brand of cigarettes smoked past 30 days,.,Missing,7139
SMQ665A ,SMQ665A  - Marlboro variety,1,MARLBORO RED,4
SMQ665A ,SMQ665A  - Marlboro variety,2,MARLBORO RED 83S,0
SMQ665A ,SMQ665A  - Marlboro variety,3,MARLBORO GOLD,3
SMQ665A ,SMQ665A  - Marlboro variety,4,MARLBORO GOLD MENTHOL,0
SMQ665A ,SMQ665A  - Marlboro variety,5,MARLBORO SILVER,0
SMQ665A ,SMQ665A  - Marlboro variety,6,MARLBORO BLACK,1
SMQ665A ,SMQ665A  - Marlboro variety,7,MARLBORO MENTHOL,2
SMQ665A ,SMQ665A  - Marlboro variety,8,OTHER MARLBORO,3
SMQ665A ,SMQ665A  - Marlboro variety,77,Refused,0
SMQ665A ,SMQ665A  - Marlboro variety,99,Don't know,0
SMQ665A ,SMQ665A  - Marlboro variety,.,Missing,7155
SMQ665B ,SMQ665B  - Camel variety,1,CAMEL,0
SMQ665B ,SMQ665B  - Camel variety,2,CAMEL BLUE,0
SMQ665B ,SMQ665B  - Camel variety,3,CAMEL CRUSH,1
SMQ665B ,SMQ665B  - Camel variety,4,CAMEL CRUSH BOLD,0
SMQ665B ,SMQ665B  - Camel variety,5,CAMEL MENTHOL,0
SMQ665B ,SMQ665B  - Camel variety,6,CAMEL MENTHOL SILVER,1
SMQ665B ,SMQ665B  - Camel variety,7,OTHER CAMEL,1
SMQ665B ,SMQ665B  - Camel variety,77,Refused,0
SMQ665B ,SMQ665B  - Camel variety,99,Don't know,0
SMQ665B ,SMQ665B  - Camel variety,.,Missing,7165
SMQ665C ,SMQ665C  - Newport variety,1,NEWPORT,9
SMQ665C ,SMQ665C  - Newport variety,2,NEWPORT MENTHOL GOLD,0
SMQ665C ,SMQ665C  - Newport variety,3,OTHER NEWPORT,0
SMQ665C ,SMQ665C  - Newport variety,77,Refused,0
SMQ665C ,SMQ665C  - Newport variety,99,Don't know,0
SMQ665C ,SMQ665C  - Newport variety,.,Missing,7159
SMQ665D ,SMQ665D  - Other brand,1,BASIC,0
SMQ665D ,SMQ665D  - Other brand,2,DORAL RED 100S,0
SMQ665D ,SMQ665D  - Other brand,3,DORAL MENTHOL GOLD BOX 100S,0
SMQ665D ,SMQ665D  - Other brand,4,GPC,0
SMQ665D ,SMQ665D  - Other brand,5,GPC MENTHOL,0
SMQ665D ,SMQ665D  - Other brand,6,KOOL BLUE MENTHOL 100S,0
SMQ665D ,SMQ665D  - Other brand,7,KOOL TRUE MENTHOL,1
SMQ665D ,SMQ665D  - Other brand,8,VIRGINIA SLIMS,0
SMQ665D ,SMQ665D  - Other brand,9,OTHER BRAND,1
SMQ665D ,SMQ665D  - Other brand,77,Refused,0
SMQ665D ,SMQ665D  - Other brand,99,Don't know,0
SMQ665D ,SMQ665D  - Other brand,.,Missing,7166
SMQ670,SMQ670 - Tried to quit smoking,1,Yes,600
SMQ670,SMQ670 - Tried to quit smoking,2,No,661
SMQ670,SMQ670 - Tried to quit smoking,7,Refused,0
SMQ670,SMQ670 - Tried to quit smoking,9,Don't know,0
SMQ670,SMQ670 - Tried to quit smoking,.,Missing,5907
SMQ848  ,SMQ848   - # times stopped smoking cigarettes,1 to 20,Range of Values,578
SMQ848  ,SMQ848   - # times stopped smoking cigarettes,777,Refused,0
SMQ848  ,SMQ848   - # times stopped smoking cigarettes,999,Don't know,5
SMQ848  ,SMQ848   - # times stopped smoking cigarettes,.,Missing,6585
SMQ852Q ,SMQ852Q  - How long were you able to stop smoking,0 to 356,Range of Values,577
SMQ852Q ,SMQ852Q  - How long were you able to stop smoking,7777,Refused,1
SMQ852Q ,SMQ852Q  - How long were you able to stop smoking,9999,Don't know,2
SMQ852Q ,SMQ852Q  - How long were you able to stop smoking,.,Missing,6588
SMQ852U ,SMQ852U  - Unit of measure (day/week/month/year),1,Days,281
SMQ852U ,SMQ852U  - Unit of measure (day/week/month/year),2,Weeks,138
SMQ852U ,SMQ852U  - Unit of measure (day/week/month/year),3,Months,158
SMQ852U ,SMQ852U  - Unit of measure (day/week/month/year),7,Refused,0
SMQ852U ,SMQ852U  - Unit of measure (day/week/month/year),9,Don't know,0
SMQ852U ,SMQ852U  - Unit of measure (day/week/month/year),.,Missing,6591
SMAQUEX2,SMAQUEX2 - Questionnaire Mode Flag,1,Home Interview (18+ Yrs),6113
