short_title,title,code or value,description,count,Lookup,Column
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,8,Mesial restoration,6,OHX25CSC_8,OHX25CSC_Mesial restoration
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,9,Distal restoration,4,OHX25CSC_9,OHX25CSC_Distal restoration
OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25,< blank >,Missing,9281,OHX25CSC_< blank >,OHX25CSC_Missing
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,Coronal Caries:  Surface condition #26,Value was recorded,86,OHX26CSC_Coronal Caries:  Surface condition #26,OHX26CSC_Value was recorded
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,0,Lingual surface caries,2,OHX26CSC_0,OHX26CSC_Lingual surface caries
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,2,Facial surface caries,20,OHX26CSC_2,OHX26CSC_Facial surface caries
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,3,Mesial caries,7,OHX26CSC_3,OHX26CSC_Mesial caries
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,4,Distal caries,5,OHX26CSC_4,OHX26CSC_Distal caries
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,5,Lingual surface restoration,3,OHX26CSC_5,OHX26CSC_Lingual surface restoration
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,7,Facial surface restoration,29,OHX26CSC_7,OHX26CSC_Facial surface restoration
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,8,Mesial restoration,6,OHX26CSC_8,OHX26CSC_Mesial restoration
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,9,Distal restoration,7,OHX26CSC_9,OHX26CSC_Distal restoration
OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26,< blank >,Missing,9257,OHX26CSC_< blank >,OHX26CSC_Missing
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,Coronal Caries:  Surface condition #27,Value was recorded,148,OHX27CSC_Coronal Caries:  Surface condition #27,OHX27CSC_Value was recorded
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,0,Lingual surface caries,3,OHX27CSC_0,OHX27CSC_Lingual surface caries
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,2,Facial surface caries,57,OHX27CSC_2,OHX27CSC_Facial surface caries
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,3,Mesial caries,18,OHX27CSC_3,OHX27CSC_Mesial caries
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,4,Distal caries,8,OHX27CSC_4,OHX27CSC_Distal caries
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,5,Lingual surface restoration,5,OHX27CSC_5,OHX27CSC_Lingual surface restoration
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,7,Facial surface restoration,67,OHX27CSC_7,OHX27CSC_Facial surface restoration
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,8,Mesial restoration,6,OHX27CSC_8,OHX27CSC_Mesial restoration
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,9,Distal restoration,5,OHX27CSC_9,OHX27CSC_Distal restoration
OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27,< blank >,Missing,9105,OHX27CSC_< blank >,OHX27CSC_Missing
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,Coronal Caries:  Surface condition #28,Value was recorded,806,OHX28CSC_Coronal Caries:  Surface condition #28,OHX28CSC_Value was recorded
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,0,Lingual surface caries,2,OHX28CSC_0,OHX28CSC_Lingual surface caries
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,1,Occlusal/incisal caries,46,OHX28CSC_1,OHX28CSC_Occlusal/incisal caries
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,2,Facial surface caries,33,OHX28CSC_2,OHX28CSC_Facial surface caries
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,3,Mesial caries,4,OHX28CSC_3,OHX28CSC_Mesial caries
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,4,Distal caries,12,OHX28CSC_4,OHX28CSC_Distal caries
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,5,Lingual surface restoration,0,OHX28CSC_5,OHX28CSC_Lingual surface restoration
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,6,Occlusal/incisal restoration,349,OHX28CSC_6,OHX28CSC_Occlusal/incisal restoration
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,7,Facial surface restoration,40,OHX28CSC_7,OHX28CSC_Facial surface restoration
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,8,Mesial restoration,0,OHX28CSC_8,OHX28CSC_Mesial restoration
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,9,Distal restoration,1,OHX28CSC_9,OHX28CSC_Distal restoration
OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28,< blank >,Missing,8129,OHX28CSC_< blank >,OHX28CSC_Missing
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,Coronal Caries:  Surface condition #29,Value was recorded,1353,OHX29CSC_Coronal Caries:  Surface condition #29,OHX29CSC_Value was recorded
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,0,Lingual surface caries,1,OHX29CSC_0,OHX29CSC_Lingual surface caries
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,1,Occlusal/incisal caries,108,OHX29CSC_1,OHX29CSC_Occlusal/incisal caries
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,2,Facial surface caries,16,OHX29CSC_2,OHX29CSC_Facial surface caries
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,3,Mesial caries,8,OHX29CSC_3,OHX29CSC_Mesial caries
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,4,Distal caries,7,OHX29CSC_4,OHX29CSC_Distal caries
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,5,Lingual surface restoration,1,OHX29CSC_5,OHX29CSC_Lingual surface restoration
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,6,Occlusal/incisal restoration,539,OHX29CSC_6,OHX29CSC_Occlusal/incisal restoration
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,7,Facial surface restoration,20,OHX29CSC_7,OHX29CSC_Facial surface restoration
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,8,Mesial restoration,0,OHX29CSC_8,OHX29CSC_Mesial restoration
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,9,Distal restoration,0,OHX29CSC_9,OHX29CSC_Distal restoration
OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29,< blank >,Missing,7369,OHX29CSC_< blank >,OHX29CSC_Missing
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,Coronal Caries:  Surface condition #30,Value was recorded,1957,OHX30CSC_Coronal Caries:  Surface condition #30,OHX30CSC_Value was recorded
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,0,Lingual surface caries,1,OHX30CSC_0,OHX30CSC_Lingual surface caries
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,1,Occlusal/incisal caries,122,OHX30CSC_1,OHX30CSC_Occlusal/incisal caries
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,2,Facial surface caries,56,OHX30CSC_2,OHX30CSC_Facial surface caries
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,3,Mesial caries,5,OHX30CSC_3,OHX30CSC_Mesial caries
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,4,Distal caries,2,OHX30CSC_4,OHX30CSC_Distal caries
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,5,Lingual surface restoration,0,OHX30CSC_5,OHX30CSC_Lingual surface restoration
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,6,Occlusal/incisal restoration,678,OHX30CSC_6,OHX30CSC_Occlusal/incisal restoration
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,7,Facial surface restoration,133,OHX30CSC_7,OHX30CSC_Facial surface restoration
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,8,Mesial restoration,1,OHX30CSC_8,OHX30CSC_Mesial restoration
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,9,Distal restoration,0,OHX30CSC_9,OHX30CSC_Distal restoration
OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30,< blank >,Missing,6467,OHX30CSC_< blank >,OHX30CSC_Missing
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,Coronal Caries:  Surface condition #31,Value was recorded,1450,OHX31CSC_Coronal Caries:  Surface condition #31,OHX31CSC_Value was recorded
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,0,Lingual surface caries,2,OHX31CSC_0,OHX31CSC_Lingual surface caries
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,1,Occlusal/incisal caries,224,OHX31CSC_1,OHX31CSC_Occlusal/incisal caries
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,2,Facial surface caries,45,OHX31CSC_2,OHX31CSC_Facial surface caries
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,3,Mesial caries,1,OHX31CSC_3,OHX31CSC_Mesial caries
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,4,Distal caries,0,OHX31CSC_4,OHX31CSC_Distal caries
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,5,Lingual surface restoration,1,OHX31CSC_5,OHX31CSC_Lingual surface restoration
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,6,Occlusal/incisal restoration,937,OHX31CSC_6,OHX31CSC_Occlusal/incisal restoration
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,7,Facial surface restoration,75,OHX31CSC_7,OHX31CSC_Facial surface restoration
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,8,Mesial restoration,0,OHX31CSC_8,OHX31CSC_Mesial restoration
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,9,Distal restoration,0,OHX31CSC_9,OHX31CSC_Distal restoration
OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31,< blank >,Missing,6687,OHX31CSC_< blank >,OHX31CSC_Missing
OHX02SE,OHX02SE - Dental Sealants:  #2,0,Sealant not present,912,OHX02SE_0,OHX02SE_Sealant not present
OHX02SE,OHX02SE - Dental Sealants:  #2,1,Occlusal sealant on permanent tooth,345,OHX02SE_1,OHX02SE_Occlusal sealant on permanent tooth
OHX02SE,OHX02SE - Dental Sealants:  #2,2,Facial sealant on permanent tooth,0,OHX02SE_2,OHX02SE_Facial sealant on permanent tooth
OHX02SE,OHX02SE - Dental Sealants:  #2,3,Lingual sealant on permanent tooth,0,OHX02SE_3,OHX02SE_Lingual sealant on permanent tooth
OHX02SE,OHX02SE - Dental Sealants:  #2,4,Occlusal sealant on primary tooth,0,OHX02SE_4,OHX02SE_Occlusal sealant on primary tooth
OHX02SE,OHX02SE - Dental Sealants:  #2,9,Cannot be assessed,1942,OHX02SE_9,OHX02SE_Cannot be assessed
OHX02SE,OHX02SE - Dental Sealants:  #2,12,Occlusal-facial sealant on permanent tooth,0,OHX02SE_12,OHX02SE_Occlusal-facial sealant on permanent tooth
OHX02SE,OHX02SE - Dental Sealants:  #2,13,Occlusal-lingual sealant on permanent tooth,65,OHX02SE_13,OHX02SE_Occlusal-lingual sealant on permanent tooth
OHX02SE,OHX02SE - Dental Sealants:  #2,< blank >,Missing,6158,OHX02SE_< blank >,OHX02SE_Missing
OHX03SE,OHX03SE - Dental Sealants:  #3,0,Sealant not present,1577,OHX03SE_0,OHX03SE_Sealant not present
OHX03SE,OHX03SE - Dental Sealants:  #3,1,Occlusal sealant on permanent tooth,741,OHX03SE_1,OHX03SE_Occlusal sealant on permanent tooth
OHX03SE,OHX03SE - Dental Sealants:  #3,2,Facial sealant on permanent tooth,0,OHX03SE_2,OHX03SE_Facial sealant on permanent tooth
OHX03SE,OHX03SE - Dental Sealants:  #3,3,Lingual sealant on permanent tooth,1,OHX03SE_3,OHX03SE_Lingual sealant on permanent tooth
OHX03SE,OHX03SE - Dental Sealants:  #3,4,Occlusal sealant on primary tooth,0,OHX03SE_4,OHX03SE_Occlusal sealant on primary tooth
OHX03SE,OHX03SE - Dental Sealants:  #3,9,Cannot be assessed,763,OHX03SE_9,OHX03SE_Cannot be assessed
OHX03SE,OHX03SE - Dental Sealants:  #3,12,Occlusal-facial sealant on permanent tooth,0,OHX03SE_12,OHX03SE_Occlusal-facial sealant on permanent tooth
OHX03SE,OHX03SE - Dental Sealants:  #3,13,Occlusal-lingual sealant on permanent tooth,182,OHX03SE_13,OHX03SE_Occlusal-lingual sealant on permanent tooth
OHX03SE,OHX03SE - Dental Sealants:  #3,< blank >,Missing,6158,OHX03SE_< blank >,OHX03SE_Missing
OHX04SE,OHX04SE - Dental Sealants:  #4,0,Sealant not present,2973,OHX04SE_0,OHX04SE_Sealant not present
OHX04SE,OHX04SE - Dental Sealants:  #4,1,Occlusal sealant on permanent tooth,121,OHX04SE_1,OHX04SE_Occlusal sealant on permanent tooth
OHX04SE,OHX04SE - Dental Sealants:  #4,2,Facial sealant on permanent tooth,0,OHX04SE_2,OHX04SE_Facial sealant on permanent tooth
OHX04SE,OHX04SE - Dental Sealants:  #4,3,Lingual sealant on permanent tooth,0,OHX04SE_3,OHX04SE_Lingual sealant on permanent tooth
OHX04SE,OHX04SE - Dental Sealants:  #4,4,Occlusal sealant on primary tooth,85,OHX04SE_4,OHX04SE_Occlusal sealant on primary tooth
OHX04SE,OHX04SE - Dental Sealants:  #4,9,Cannot be assessed,85,OHX04SE_9,OHX04SE_Cannot be assessed
OHX04SE,OHX04SE - Dental Sealants:  #4,12,Occlusal-facial sealant on permanent tooth,0,OHX04SE_12,OHX04SE_Occlusal-facial sealant on permanent tooth
OHX04SE,OHX04SE - Dental Sealants:  #4,13,Occlusal-lingual sealant on permanent tooth,0,OHX04SE_13,OHX04SE_Occlusal-lingual sealant on permanent tooth
OHX04SE,OHX04SE - Dental Sealants:  #4,< blank >,Missing,6158,OHX04SE_< blank >,OHX04SE_Missing
OHX05SE,OHX05SE - Dental Sealants:  #5,0,Sealant not present,2892,OHX05SE_0,OHX05SE_Sealant not present
OHX05SE,OHX05SE - Dental Sealants:  #5,1,Occlusal sealant on permanent tooth,121,OHX05SE_1,OHX05SE_Occlusal sealant on permanent tooth
OHX05SE,OHX05SE - Dental Sealants:  #5,2,Facial sealant on permanent tooth,0,OHX05SE_2,OHX05SE_Facial sealant on permanent tooth
OHX05SE,OHX05SE - Dental Sealants:  #5,3,Lingual sealant on permanent tooth,0,OHX05SE_3,OHX05SE_Lingual sealant on permanent tooth
OHX05SE,OHX05SE - Dental Sealants:  #5,4,Occlusal sealant on primary tooth,57,OHX05SE_4,OHX05SE_Occlusal sealant on primary tooth
OHX05SE,OHX05SE - Dental Sealants:  #5,9,Cannot be assessed,194,OHX05SE_9,OHX05SE_Cannot be assessed
OHX05SE,OHX05SE - Dental Sealants:  #5,12,Occlusal-facial sealant on permanent tooth,0,OHX05SE_12,OHX05SE_Occlusal-facial sealant on permanent tooth
OHX05SE,OHX05SE - Dental Sealants:  #5,13,Occlusal-lingual sealant on permanent tooth,0,OHX05SE_13,OHX05SE_Occlusal-lingual sealant on permanent tooth
OHX05SE,OHX05SE - Dental Sealants:  #5,< blank >,Missing,6158,OHX05SE_< blank >,OHX05SE_Missing
OHX07SE,OHX07SE - Dental Sealants:  #7,0,Sealant not present,2103,OHX07SE_0,OHX07SE_Sealant not present
OHX07SE,OHX07SE - Dental Sealants:  #7,1,Occlusal sealant on permanent tooth,0,OHX07SE_1,OHX07SE_Occlusal sealant on permanent tooth
OHX07SE,OHX07SE - Dental Sealants:  #7,2,Facial sealant on permanent tooth,0,OHX07SE_2,OHX07SE_Facial sealant on permanent tooth
OHX07SE,OHX07SE - Dental Sealants:  #7,3,Lingual sealant on permanent tooth,9,OHX07SE_3,OHX07SE_Lingual sealant on permanent tooth
OHX07SE,OHX07SE - Dental Sealants:  #7,4,Occlusal sealant on primary tooth,0,OHX07SE_4,OHX07SE_Occlusal sealant on primary tooth
OHX07SE,OHX07SE - Dental Sealants:  #7,9,Cannot be assessed,1152,OHX07SE_9,OHX07SE_Cannot be assessed
OHX07SE,OHX07SE - Dental Sealants:  #7,12,Occlusal-facial sealant on permanent tooth,0,OHX07SE_12,OHX07SE_Occlusal-facial sealant on permanent tooth
OHX07SE,OHX07SE - Dental Sealants:  #7,13,Occlusal-lingual sealant on permanent tooth,0,OHX07SE_13,OHX07SE_Occlusal-lingual sealant on permanent tooth
OHX07SE,OHX07SE - Dental Sealants:  #7,< blank >,Missing,6158,OHX07SE_< blank >,OHX07SE_Missing
OHX10SE,OHX10SE - Dental Sealants:  #10,0,Sealant not present,2106,OHX10SE_0,OHX10SE_Sealant not present
OHX10SE,OHX10SE - Dental Sealants:  #10,1,Occlusal sealant on permanent tooth,0,OHX10SE_1,OHX10SE_Occlusal sealant on permanent tooth
OHX10SE,OHX10SE - Dental Sealants:  #10,2,Facial sealant on permanent tooth,0,OHX10SE_2,OHX10SE_Facial sealant on permanent tooth
OHX10SE,OHX10SE - Dental Sealants:  #10,3,Lingual sealant on permanent tooth,10,OHX10SE_3,OHX10SE_Lingual sealant on permanent tooth
OHX10SE,OHX10SE - Dental Sealants:  #10,4,Occlusal sealant on primary tooth,0,OHX10SE_4,OHX10SE_Occlusal sealant on primary tooth
OHX10SE,OHX10SE - Dental Sealants:  #10,9,Cannot be assessed,1148,OHX10SE_9,OHX10SE_Cannot be assessed
OHX10SE,OHX10SE - Dental Sealants:  #10,12,Occlusal-facial sealant on permanent tooth,0,OHX10SE_12,OHX10SE_Occlusal-facial sealant on permanent tooth
OHX10SE,OHX10SE - Dental Sealants:  #10,13,Occlusal-lingual sealant on permanent tooth,0,OHX10SE_13,OHX10SE_Occlusal-lingual sealant on permanent tooth
OHX10SE,OHX10SE - Dental Sealants:  #10,< blank >,Missing,6158,OHX10SE_< blank >,OHX10SE_Missing
OHX12SE,OHX12SE - Dental Sealants:  #12,0,Sealant not present,2894,OHX12SE_0,OHX12SE_Sealant not present
OHX12SE,OHX12SE - Dental Sealants:  #12,1,Occlusal sealant on permanent tooth,131,OHX12SE_1,OHX12SE_Occlusal sealant on permanent tooth
OHX12SE,OHX12SE - Dental Sealants:  #12,2,Facial sealant on permanent tooth,0,OHX12SE_2,OHX12SE_Facial sealant on permanent tooth
OHX12SE,OHX12SE - Dental Sealants:  #12,3,Lingual sealant on permanent tooth,0,OHX12SE_3,OHX12SE_Lingual sealant on permanent tooth
OHX12SE,OHX12SE - Dental Sealants:  #12,4,Occlusal sealant on primary tooth,49,OHX12SE_4,OHX12SE_Occlusal sealant on primary tooth
OHX12SE,OHX12SE - Dental Sealants:  #12,9,Cannot be assessed,190,OHX12SE_9,OHX12SE_Cannot be assessed
OHX12SE,OHX12SE - Dental Sealants:  #12,12,Occlusal-facial sealant on permanent tooth,0,OHX12SE_12,OHX12SE_Occlusal-facial sealant on permanent tooth
OHX12SE,OHX12SE - Dental Sealants:  #12,13,Occlusal-lingual sealant on permanent tooth,0,OHX12SE_13,OHX12SE_Occlusal-lingual sealant on permanent tooth
OHX12SE,OHX12SE - Dental Sealants:  #12,< blank >,Missing,6158,OHX12SE_< blank >,OHX12SE_Missing
OHX13SE,OHX13SE - Dental Sealants:  #13,0,Sealant not present,2976,OHX13SE_0,OHX13SE_Sealant not present
OHX13SE,OHX13SE - Dental Sealants:  #13,1,Occlusal sealant on permanent tooth,121,OHX13SE_1,OHX13SE_Occlusal sealant on permanent tooth
OHX13SE,OHX13SE - Dental Sealants:  #13,2,Facial sealant on permanent tooth,0,OHX13SE_2,OHX13SE_Facial sealant on permanent tooth
OHX13SE,OHX13SE - Dental Sealants:  #13,3,Lingual sealant on permanent tooth,0,OHX13SE_3,OHX13SE_Lingual sealant on permanent tooth
OHX13SE,OHX13SE - Dental Sealants:  #13,4,Occlusal sealant on primary tooth,83,OHX13SE_4,OHX13SE_Occlusal sealant on primary tooth
OHX13SE,OHX13SE - Dental Sealants:  #13,9,Cannot be assessed,84,OHX13SE_9,OHX13SE_Cannot be assessed
OHX13SE,OHX13SE - Dental Sealants:  #13,12,Occlusal-facial sealant on permanent tooth,0,OHX13SE_12,OHX13SE_Occlusal-facial sealant on permanent tooth
OHX13SE,OHX13SE - Dental Sealants:  #13,13,Occlusal-lingual sealant on permanent tooth,0,OHX13SE_13,OHX13SE_Occlusal-lingual sealant on permanent tooth
OHX13SE,OHX13SE - Dental Sealants:  #13,< blank >,Missing,6158,OHX13SE_< blank >,OHX13SE_Missing
OHX14SE,OHX14SE - Dental Sealants:  #14,0,Sealant not present,1585,OHX14SE_0,OHX14SE_Sealant not present
OHX14SE,OHX14SE - Dental Sealants:  #14,1,Occlusal sealant on permanent tooth,740,OHX14SE_1,OHX14SE_Occlusal sealant on permanent tooth
OHX14SE,OHX14SE - Dental Sealants:  #14,2,Facial sealant on permanent tooth,0,OHX14SE_2,OHX14SE_Facial sealant on permanent tooth
OHX14SE,OHX14SE - Dental Sealants:  #14,3,Lingual sealant on permanent tooth,0,OHX14SE_3,OHX14SE_Lingual sealant on permanent tooth
OHX14SE,OHX14SE - Dental Sealants:  #14,4,Occlusal sealant on primary tooth,0,OHX14SE_4,OHX14SE_Occlusal sealant on primary tooth
OHX14SE,OHX14SE - Dental Sealants:  #14,9,Cannot be assessed,754,OHX14SE_9,OHX14SE_Cannot be assessed
OHX14SE,OHX14SE - Dental Sealants:  #14,12,Occlusal-facial sealant on permanent tooth,0,OHX14SE_12,OHX14SE_Occlusal-facial sealant on permanent tooth
OHX14SE,OHX14SE - Dental Sealants:  #14,13,Occlusal-lingual sealant on permanent tooth,185,OHX14SE_13,OHX14SE_Occlusal-lingual sealant on permanent tooth
OHX14SE,OHX14SE - Dental Sealants:  #14,< blank >,Missing,6158,OHX14SE_< blank >,OHX14SE_Missing
OHX15SE,OHX15SE - Dental Sealants:  #15,0,Sealant not present,927,OHX15SE_0,OHX15SE_Sealant not present
OHX15SE,OHX15SE - Dental Sealants:  #15,1,Occlusal sealant on permanent tooth,337,OHX15SE_1,OHX15SE_Occlusal sealant on permanent tooth
OHX15SE,OHX15SE - Dental Sealants:  #15,2,Facial sealant on permanent tooth,0,OHX15SE_2,OHX15SE_Facial sealant on permanent tooth
OHX15SE,OHX15SE - Dental Sealants:  #15,3,Lingual sealant on permanent tooth,1,OHX15SE_3,OHX15SE_Lingual sealant on permanent tooth
OHX15SE,OHX15SE - Dental Sealants:  #15,4,Occlusal sealant on primary tooth,0,OHX15SE_4,OHX15SE_Occlusal sealant on primary tooth
OHX15SE,OHX15SE - Dental Sealants:  #15,9,Cannot be assessed,1932,OHX15SE_9,OHX15SE_Cannot be assessed
OHX15SE,OHX15SE - Dental Sealants:  #15,12,Occlusal-facial sealant on permanent tooth,0,OHX15SE_12,OHX15SE_Occlusal-facial sealant on permanent tooth
OHX15SE,OHX15SE - Dental Sealants:  #15,13,Occlusal-lingual sealant on permanent tooth,67,OHX15SE_13,OHX15SE_Occlusal-lingual sealant on permanent tooth
OHX15SE,OHX15SE - Dental Sealants:  #15,< blank >,Missing,6158,OHX15SE_< blank >,OHX15SE_Missing
OHX18SE,OHX18SE - Dental Sealants:  #18,0,Sealant not present,987,OHX18SE_0,OHX18SE_Sealant not present
OHX18SE,OHX18SE - Dental Sealants:  #18,1,Occlusal sealant on permanent tooth,361,OHX18SE_1,OHX18SE_Occlusal sealant on permanent tooth
OHX18SE,OHX18SE - Dental Sealants:  #18,2,Facial sealant on permanent tooth,3,OHX18SE_2,OHX18SE_Facial sealant on permanent tooth
OHX18SE,OHX18SE - Dental Sealants:  #18,3,Lingual sealant on permanent tooth,0,OHX18SE_3,OHX18SE_Lingual sealant on permanent tooth
OHX18SE,OHX18SE - Dental Sealants:  #18,4,Occlusal sealant on primary tooth,0,OHX18SE_4,OHX18SE_Occlusal sealant on primary tooth
OHX18SE,OHX18SE - Dental Sealants:  #18,9,Cannot be assessed,1872,OHX18SE_9,OHX18SE_Cannot be assessed
OHX18SE,OHX18SE - Dental Sealants:  #18,12,Occlusal-facial sealant on permanent tooth,41,OHX18SE_12,OHX18SE_Occlusal-facial sealant on permanent tooth
OHX18SE,OHX18SE - Dental Sealants:  #18,13,Occlusal-lingual sealant on permanent tooth,0,OHX18SE_13,OHX18SE_Occlusal-lingual sealant on permanent tooth
OHX18SE,OHX18SE - Dental Sealants:  #18,< blank >,Missing,6158,OHX18SE_< blank >,OHX18SE_Missing
OHX19SE,OHX19SE - Dental Sealants:  #19,0,Sealant not present,1619,OHX19SE_0,OHX19SE_Sealant not present
OHX19SE,OHX19SE - Dental Sealants:  #19,1,Occlusal sealant on permanent tooth,796,OHX19SE_1,OHX19SE_Occlusal sealant on permanent tooth
OHX19SE,OHX19SE - Dental Sealants:  #19,2,Facial sealant on permanent tooth,4,OHX19SE_2,OHX19SE_Facial sealant on permanent tooth
OHX19SE,OHX19SE - Dental Sealants:  #19,3,Lingual sealant on permanent tooth,0,OHX19SE_3,OHX19SE_Lingual sealant on permanent tooth
OHX19SE,OHX19SE - Dental Sealants:  #19,4,Occlusal sealant on primary tooth,0,OHX19SE_4,OHX19SE_Occlusal sealant on primary tooth
OHX19SE,OHX19SE - Dental Sealants:  #19,9,Cannot be assessed,752,OHX19SE_9,OHX19SE_Cannot be assessed
OHX19SE,OHX19SE - Dental Sealants:  #19,12,Occlusal-facial sealant on permanent tooth,93,OHX19SE_12,OHX19SE_Occlusal-facial sealant on permanent tooth
OHX19SE,OHX19SE - Dental Sealants:  #19,13,Occlusal-lingual sealant on permanent tooth,0,OHX19SE_13,OHX19SE_Occlusal-lingual sealant on permanent tooth
OHX19SE,OHX19SE - Dental Sealants:  #19,< blank >,Missing,6158,OHX19SE_< blank >,OHX19SE_Missing
OHX20SE,OHX20SE - Dental Sealants:  #20,0,Sealant not present,2932,OHX20SE_0,OHX20SE_Sealant not present
OHX20SE,OHX20SE - Dental Sealants:  #20,1,Occlusal sealant on permanent tooth,126,OHX20SE_1,OHX20SE_Occlusal sealant on permanent tooth
OHX20SE,OHX20SE - Dental Sealants:  #20,2,Facial sealant on permanent tooth,0,OHX20SE_2,OHX20SE_Facial sealant on permanent tooth
OHX20SE,OHX20SE - Dental Sealants:  #20,3,Lingual sealant on permanent tooth,0,OHX20SE_3,OHX20SE_Lingual sealant on permanent tooth
OHX20SE,OHX20SE - Dental Sealants:  #20,4,Occlusal sealant on primary tooth,93,OHX20SE_4,OHX20SE_Occlusal sealant on primary tooth
OHX20SE,OHX20SE - Dental Sealants:  #20,9,Cannot be assessed,113,OHX20SE_9,OHX20SE_Cannot be assessed
OHX20SE,OHX20SE - Dental Sealants:  #20,12,Occlusal-facial sealant on permanent tooth,0,OHX20SE_12,OHX20SE_Occlusal-facial sealant on permanent tooth
OHX20SE,OHX20SE - Dental Sealants:  #20,13,Occlusal-lingual sealant on permanent tooth,0,OHX20SE_13,OHX20SE_Occlusal-lingual sealant on permanent tooth
OHX20SE,OHX20SE - Dental Sealants:  #20,< blank >,Missing,6158,OHX20SE_< blank >,OHX20SE_Missing
OHX21SE,OHX21SE - Dental Sealants:  #21,0,Sealant not present,2863,OHX21SE_0,OHX21SE_Sealant not present
