short_title,title,code or value,description,count,Lookup,Column
SMD650,SMD650 - Avg # cigarettes/day during past 30 days,95,95 cigarettes or more,0,SMD650_95,SMD650_95 cigarettes or more
SMD650,SMD650 - Avg # cigarettes/day during past 30 days,777,Refused,0,SMD650_777,SMD650_Refused
SMD650,SMD650 - Avg # cigarettes/day during past 30 days,999,Don't know,2,SMD650_999,SMD650_Don't know
SMD650,SMD650 - Avg # cigarettes/day during past 30 days,.,Missing,5920,SMD650_.,SMD650_Missing
SMD093,SMD093 - May I please see the pack of cigarettes,1,Yes,829,SMD093_1,SMD093_Yes
SMD093,SMD093 - May I please see the pack of cigarettes,2,No,280,SMD093_2,SMD093_No
SMD093,SMD093 - May I please see the pack of cigarettes,3,No usual brand,69,SMD093_3,SMD093_No usual brand
SMD093,SMD093 - May I please see the pack of cigarettes,4,Rolls own,54,SMD093_4,SMD093_Rolls own
SMD093,SMD093 - May I please see the pack of cigarettes,7,Refused,0,SMD093_7,SMD093_Refused
SMD093,SMD093 - May I please see the pack of cigarettes,9,Don't know,0,SMD093_9,SMD093_Don't know
SMD093,SMD093 - May I please see the pack of cigarettes,.,Missing,5936,SMD093_.,SMD093_Missing
SMDUPCA,SMDUPCA - Cig 12-digit Universal Product Code-UPC,Cig 12-digit Universal Product Code-UPC,Value was recorded,758,SMDUPCA_Cig 12-digit Universal Product Code-UPC,SMDUPCA_Value was recorded
SMDUPCA,SMDUPCA - Cig 12-digit Universal Product Code-UPC, ,Missing,6352,SMDUPCA_ ,SMDUPCA_Missing
SMDUPCA,SMDUPCA - Cig 12-digit Universal Product Code-UPC,* NO MATCH *,No match,58,SMDUPCA_* NO MATCH *,SMDUPCA_No match
SMD100BR,SMD100BR - Cigarette Brand/sub-brand,Cigarette Brand/sub-brand,Value was recorded,1092,SMD100BR_Cigarette Brand/sub-brand,SMD100BR_Value was recorded
SMD100BR,SMD100BR - Cigarette Brand/sub-brand, ,Missing,6076,SMD100BR_ ,SMD100BR_Missing
SMD100FL,SMD100FL - Cigarette Filter type,0,Non-filter,12,SMD100FL_0,SMD100FL_Non-filter
SMD100FL,SMD100FL - Cigarette Filter type,1,Filter,1079,SMD100FL_1,SMD100FL_Filter
SMD100FL,SMD100FL - Cigarette Filter type,.,Missing,6077,SMD100FL_.,SMD100FL_Missing
SMD100MN,SMD100MN - Cigarette Menthol indicator,0,Non-menthol,671,SMD100MN_0,SMD100MN_Non-menthol
SMD100MN,SMD100MN - Cigarette Menthol indicator,1,Menthol,421,SMD100MN_1,SMD100MN_Menthol
SMD100MN,SMD100MN - Cigarette Menthol indicator,.,Missing,6076,SMD100MN_.,SMD100MN_Missing
SMD100LN,SMD100LN - Cigarette Length,1,Regular (68-72 mm),45,SMD100LN_1,SMD100LN_Regular (68-72 mm)
SMD100LN,SMD100LN - Cigarette Length,2,King (79-88 mm),623,SMD100LN_2,SMD100LN_King (79-88 mm)
SMD100LN,SMD100LN - Cigarette Length,3,Long (94-101 mm),410,SMD100LN_3,SMD100LN_Long (94-101 mm)
SMD100LN,SMD100LN - Cigarette Length,4,Ultra long (110-121 mm),14,SMD100LN_4,SMD100LN_Ultra long (110-121 mm)
SMD100LN,SMD100LN - Cigarette Length,.,Missing,6076,SMD100LN_.,SMD100LN_Missing
SMD100TR,SMD100TR - FTC Tar Content,2 to 24,Range of Values,828,SMD100TR_2 to 24,SMD100TR_Range of Values
SMD100TR,SMD100TR - FTC Tar Content,.,Missing,6340,SMD100TR_.,SMD100TR_Missing
SMD100NI,SMD100NI - FTC Nicotine Content,0.1 to 2,Range of Values,828,SMD100NI_0.1 to 2,SMD100NI_Range of Values
SMD100NI,SMD100NI - FTC Nicotine Content,.,Missing,6340,SMD100NI_.,SMD100NI_Missing
SMD100CO,SMD100CO - FTC Carbon Monoxide Content,3 to 19,Range of Values,828,SMD100CO_3 to 19,SMD100CO_Range of Values
SMD100CO,SMD100CO - FTC Carbon Monoxide Content,.,Missing,6340,SMD100CO_.,SMD100CO_Missing
SMQ621,SMQ621   - Cigarettes smoked in entire life,1,"I have never smoked, not even a puff",836,SMQ621_1,"SMQ621_I have never smoked, not even a puff"
SMQ621,SMQ621   - Cigarettes smoked in entire life,2,1 or more puffs but never a whole cigarette,85,SMQ621_2,SMQ621_1 or more puffs but never a whole cigarette
SMQ621,SMQ621   - Cigarettes smoked in entire life,3,1 cigarette,12,SMQ621_3,SMQ621_1 cigarette
SMQ621,SMQ621   - Cigarettes smoked in entire life,4,2 to 5 cigarettes,25,SMQ621_4,SMQ621_2 to 5 cigarettes
SMQ621,SMQ621   - Cigarettes smoked in entire life,5,6 to 15 cigarettes,17,SMQ621_5,SMQ621_6 to 15 cigarettes
SMQ621,SMQ621   - Cigarettes smoked in entire life,6,16 to 25 cigarettes,10,SMQ621_6,SMQ621_16 to 25 cigarettes
SMQ621,SMQ621   - Cigarettes smoked in entire life,7,26 to 99 cigarettes,11,SMQ621_7,SMQ621_26 to 99 cigarettes
SMQ621,SMQ621   - Cigarettes smoked in entire life,8,100 or more cigarettes,9,SMQ621_8,SMQ621_100 or more cigarettes
SMQ621,SMQ621   - Cigarettes smoked in entire life,77,Refused,1,SMQ621_77,SMQ621_Refused
SMQ621,SMQ621   - Cigarettes smoked in entire life,99,Don't know,1,SMQ621_99,SMQ621_Don't know
SMQ621,SMQ621   - Cigarettes smoked in entire life,.,Missing,6161,SMQ621_.,SMQ621_Missing
SMD630,SMD630 - Age first smoked whole cigarette,7 to 17,Range of Values,82,SMD630_7 to 17,SMD630_Range of Values
SMD630,SMD630 - Age first smoked whole cigarette,6,6 years or less,1,SMD630_6,SMD630_6 years or less
SMD630,SMD630 - Age first smoked whole cigarette,77,Refused,0,SMD630_77,SMD630_Refused
SMD630,SMD630 - Age first smoked whole cigarette,99,Don't know,0,SMD630_99,SMD630_Don't know
SMD630,SMD630 - Age first smoked whole cigarette,.,Missing,7085,SMD630_.,SMD630_Missing
SMQ661,SMQ661   - Brand of cigarettes smoked past 30 days,1,Marlboro,13,SMQ661_1,SMQ661_Marlboro
SMQ661,SMQ661   - Brand of cigarettes smoked past 30 days,2,Camel,3,SMQ661_2,SMQ661_Camel
SMQ661,SMQ661   - Brand of cigarettes smoked past 30 days,3,Newport,9,SMQ661_3,SMQ661_Newport
SMQ661,SMQ661   - Brand of cigarettes smoked past 30 days,8,Other brand,2,SMQ661_8,SMQ661_Other brand
SMQ661,SMQ661   - Brand of cigarettes smoked past 30 days,9,No usual brand,1,SMQ661_9,SMQ661_No usual brand
SMQ661,SMQ661   - Brand of cigarettes smoked past 30 days,10,Hand-rolled cigarettes,1,SMQ661_10,SMQ661_Hand-rolled cigarettes
SMQ661,SMQ661   - Brand of cigarettes smoked past 30 days,77,Refused,0,SMQ661_77,SMQ661_Refused
SMQ661,SMQ661   - Brand of cigarettes smoked past 30 days,99,Don't know,0,SMQ661_99,SMQ661_Don't know
SMQ661,SMQ661   - Brand of cigarettes smoked past 30 days,.,Missing,7139,SMQ661_.,SMQ661_Missing
SMQ665A,SMQ665A  - Marlboro variety,1,MARLBORO RED,4,SMQ665A_1,SMQ665A_MARLBORO RED
SMQ665A,SMQ665A  - Marlboro variety,2,MARLBORO RED 83S,0,SMQ665A_2,SMQ665A_MARLBORO RED 83S
SMQ665A,SMQ665A  - Marlboro variety,3,MARLBORO GOLD,3,SMQ665A_3,SMQ665A_MARLBORO GOLD
SMQ665A,SMQ665A  - Marlboro variety,4,MARLBORO GOLD MENTHOL,0,SMQ665A_4,SMQ665A_MARLBORO GOLD MENTHOL
SMQ665A,SMQ665A  - Marlboro variety,5,MARLBORO SILVER,0,SMQ665A_5,SMQ665A_MARLBORO SILVER
SMQ665A,SMQ665A  - Marlboro variety,6,MARLBORO BLACK,1,SMQ665A_6,SMQ665A_MARLBORO BLACK
SMQ665A,SMQ665A  - Marlboro variety,7,MARLBORO MENTHOL,2,SMQ665A_7,SMQ665A_MARLBORO MENTHOL
SMQ665A,SMQ665A  - Marlboro variety,8,OTHER MARLBORO,3,SMQ665A_8,SMQ665A_OTHER MARLBORO
SMQ665A,SMQ665A  - Marlboro variety,77,Refused,0,SMQ665A_77,SMQ665A_Refused
SMQ665A,SMQ665A  - Marlboro variety,99,Don't know,0,SMQ665A_99,SMQ665A_Don't know
SMQ665A,SMQ665A  - Marlboro variety,.,Missing,7155,SMQ665A_.,SMQ665A_Missing
SMQ665B,SMQ665B  - Camel variety,1,CAMEL,0,SMQ665B_1,SMQ665B_CAMEL
SMQ665B,SMQ665B  - Camel variety,2,CAMEL BLUE,0,SMQ665B_2,SMQ665B_CAMEL BLUE
SMQ665B,SMQ665B  - Camel variety,3,CAMEL CRUSH,1,SMQ665B_3,SMQ665B_CAMEL CRUSH
SMQ665B,SMQ665B  - Camel variety,4,CAMEL CRUSH BOLD,0,SMQ665B_4,SMQ665B_CAMEL CRUSH BOLD
SMQ665B,SMQ665B  - Camel variety,5,CAMEL MENTHOL,0,SMQ665B_5,SMQ665B_CAMEL MENTHOL
SMQ665B,SMQ665B  - Camel variety,6,CAMEL MENTHOL SILVER,1,SMQ665B_6,SMQ665B_CAMEL MENTHOL SILVER
SMQ665B,SMQ665B  - Camel variety,7,OTHER CAMEL,1,SMQ665B_7,SMQ665B_OTHER CAMEL
SMQ665B,SMQ665B  - Camel variety,77,Refused,0,SMQ665B_77,SMQ665B_Refused
SMQ665B,SMQ665B  - Camel variety,99,Don't know,0,SMQ665B_99,SMQ665B_Don't know
SMQ665B,SMQ665B  - Camel variety,.,Missing,7165,SMQ665B_.,SMQ665B_Missing
SMQ665C,SMQ665C  - Newport variety,1,NEWPORT,9,SMQ665C_1,SMQ665C_NEWPORT
SMQ665C,SMQ665C  - Newport variety,2,NEWPORT MENTHOL GOLD,0,SMQ665C_2,SMQ665C_NEWPORT MENTHOL GOLD
SMQ665C,SMQ665C  - Newport variety,3,OTHER NEWPORT,0,SMQ665C_3,SMQ665C_OTHER NEWPORT
SMQ665C,SMQ665C  - Newport variety,77,Refused,0,SMQ665C_77,SMQ665C_Refused
SMQ665C,SMQ665C  - Newport variety,99,Don't know,0,SMQ665C_99,SMQ665C_Don't know
SMQ665C,SMQ665C  - Newport variety,.,Missing,7159,SMQ665C_.,SMQ665C_Missing
SMQ665D,SMQ665D  - Other brand,1,BASIC,0,SMQ665D_1,SMQ665D_BASIC
SMQ665D,SMQ665D  - Other brand,2,DORAL RED 100S,0,SMQ665D_2,SMQ665D_DORAL RED 100S
SMQ665D,SMQ665D  - Other brand,3,DORAL MENTHOL GOLD BOX 100S,0,SMQ665D_3,SMQ665D_DORAL MENTHOL GOLD BOX 100S
SMQ665D,SMQ665D  - Other brand,4,GPC,0,SMQ665D_4,SMQ665D_GPC
SMQ665D,SMQ665D  - Other brand,5,GPC MENTHOL,0,SMQ665D_5,SMQ665D_GPC MENTHOL
SMQ665D,SMQ665D  - Other brand,6,KOOL BLUE MENTHOL 100S,0,SMQ665D_6,SMQ665D_KOOL BLUE MENTHOL 100S
SMQ665D,SMQ665D  - Other brand,7,KOOL TRUE MENTHOL,1,SMQ665D_7,SMQ665D_KOOL TRUE MENTHOL
SMQ665D,SMQ665D  - Other brand,8,VIRGINIA SLIMS,0,SMQ665D_8,SMQ665D_VIRGINIA SLIMS
SMQ665D,SMQ665D  - Other brand,9,OTHER BRAND,1,SMQ665D_9,SMQ665D_OTHER BRAND
SMQ665D,SMQ665D  - Other brand,77,Refused,0,SMQ665D_77,SMQ665D_Refused
SMQ665D,SMQ665D  - Other brand,99,Don't know,0,SMQ665D_99,SMQ665D_Don't know
SMQ665D,SMQ665D  - Other brand,.,Missing,7166,SMQ665D_.,SMQ665D_Missing
SMQ670,SMQ670 - Tried to quit smoking,1,Yes,600,SMQ670_1,SMQ670_Yes
SMQ670,SMQ670 - Tried to quit smoking,2,No,661,SMQ670_2,SMQ670_No
SMQ670,SMQ670 - Tried to quit smoking,7,Refused,0,SMQ670_7,SMQ670_Refused
SMQ670,SMQ670 - Tried to quit smoking,9,Don't know,0,SMQ670_9,SMQ670_Don't know
SMQ670,SMQ670 - Tried to quit smoking,.,Missing,5907,SMQ670_.,SMQ670_Missing
SMQ848,SMQ848   - # times stopped smoking cigarettes,1 to 20,Range of Values,578,SMQ848_1 to 20,SMQ848_Range of Values
SMQ848,SMQ848   - # times stopped smoking cigarettes,777,Refused,0,SMQ848_777,SMQ848_Refused
SMQ848,SMQ848   - # times stopped smoking cigarettes,999,Don't know,5,SMQ848_999,SMQ848_Don't know
SMQ848,SMQ848   - # times stopped smoking cigarettes,.,Missing,6585,SMQ848_.,SMQ848_Missing
SMQ852Q,SMQ852Q  - How long were you able to stop smoking,0 to 356,Range of Values,577,SMQ852Q_0 to 356,SMQ852Q_Range of Values
SMQ852Q,SMQ852Q  - How long were you able to stop smoking,7777,Refused,1,SMQ852Q_7777,SMQ852Q_Refused
SMQ852Q,SMQ852Q  - How long were you able to stop smoking,9999,Don't know,2,SMQ852Q_9999,SMQ852Q_Don't know
SMQ852Q,SMQ852Q  - How long were you able to stop smoking,.,Missing,6588,SMQ852Q_.,SMQ852Q_Missing
SMQ852U,SMQ852U  - Unit of measure (day/week/month/year),1,Days,281,SMQ852U_1,SMQ852U_Days
SMQ852U,SMQ852U  - Unit of measure (day/week/month/year),2,Weeks,138,SMQ852U_2,SMQ852U_Weeks
SMQ852U,SMQ852U  - Unit of measure (day/week/month/year),3,Months,158,SMQ852U_3,SMQ852U_Months
SMQ852U,SMQ852U  - Unit of measure (day/week/month/year),7,Refused,0,SMQ852U_7,SMQ852U_Refused
SMQ852U,SMQ852U  - Unit of measure (day/week/month/year),9,Don't know,0,SMQ852U_9,SMQ852U_Don't know
SMQ852U,SMQ852U  - Unit of measure (day/week/month/year),.,Missing,6591,SMQ852U_.,SMQ852U_Missing
SMAQUEX2,SMAQUEX2 - Questionnaire Mode Flag,1,Home Interview (18+ Yrs),6113,SMAQUEX2_1,SMAQUEX2_Home Interview (18+ Yrs)
SMAQUEX2,SMAQUEX2 - Questionnaire Mode Flag,2,ACASI (12 - 17 Yrs),1055,SMAQUEX2_2,SMAQUEX2_ACASI (12 - 17 Yrs)
SMAQUEX2,SMAQUEX2 - Questionnaire Mode Flag,.,Missing,0,SMAQUEX2_.,SMAQUEX2_Missing
SMD460,SMD460   - # of people who live here smoke tobacco?,0,No one in houseold is a smoker,7601,SMD460_0,SMD460_No one in houseold is a smoker
SMD460,SMD460   - # of people who live here smoke tobacco?,1,1 household member is a smoker,1403,SMD460_1,SMD460_1 household member is a smoker
SMD460,SMD460   - # of people who live here smoke tobacco?,2,2 household members are smokers,849,SMD460_2,SMD460_2 household members are smokers
SMD460,SMD460   - # of people who live here smoke tobacco?,3,3 or more household members are smokers,200,SMD460_3,SMD460_3 or more household members are smokers
SMD460,SMD460   - # of people who live here smoke tobacco?,777,Refused,5,SMD460_777,SMD460_Refused
SMD460,SMD460   - # of people who live here smoke tobacco?,999,Don't know,1,SMD460_999,SMD460_Don't know
SMD460,SMD460   - # of people who live here smoke tobacco?,.,Missing,116,SMD460_.,SMD460_Missing
SMD470,SMD470   - # of people who smoke inside this home?,0,No one smokes inside the house,1145,SMD470_0,SMD470_No one smokes inside the house
SMD470,SMD470   - # of people who smoke inside this home?,1,1 household member smokes inside the house,724,SMD470_1,SMD470_1 household member smokes inside the house
SMD470,SMD470   - # of people who smoke inside this home?,2,2 household members smoke inside the house,511,SMD470_2,SMD470_2 household members smoke inside the house
SMD470,SMD470   - # of people who smoke inside this home?,3,3 or more household members smoke inside the house,72,SMD470_3,SMD470_3 or more household members smoke inside the house
SMD470,SMD470   - # of people who smoke inside this home?,777,Refused,0,SMD470_777,SMD470_Refused
SMD470,SMD470   - # of people who smoke inside this home?,999,Don't know,0,SMD470_999,SMD470_Don't know
SMD470,SMD470   - # of people who smoke inside this home?,.,Missing,7723,SMD470_.,SMD470_Missing
SMD480,SMD480   - In past week # days person smoked inside,0,0,98,SMD480_0,SMD480_0
SMD480,SMD480   - In past week # days person smoked inside,1,1,179,SMD480_1,SMD480_1
SMD480,SMD480   - In past week # days person smoked inside,2,2,230,SMD480_2,SMD480_2
SMD480,SMD480   - In past week # days person smoked inside,3,3,49,SMD480_3,SMD480_3
SMD480,SMD480   - In past week # days person smoked inside,4,4,35,SMD480_4,SMD480_4
SMD480,SMD480   - In past week # days person smoked inside,5,5,27,SMD480_5,SMD480_5
SMD480,SMD480   - In past week # days person smoked inside,6,6,7,SMD480_6,SMD480_6
SMD480,SMD480   - In past week # days person smoked inside,7,7,679,SMD480_7,SMD480_7
SMD480,SMD480   - In past week # days person smoked inside,77,Refused,0,SMD480_77,SMD480_Refused
SMD480,SMD480   - In past week # days person smoked inside,99,Don't know,3,SMD480_99,SMD480_Don't know
SMD480,SMD480   - In past week # days person smoked inside,.,Missing,8868,SMD480_.,SMD480_Missing
SMQ681,SMQ681   - Smoked tobacco last 5 days?,1,Yes,1321,SMQ681_1,SMQ681_Yes
SMQ681,SMQ681   - Smoked tobacco last 5 days?,2,No,5108,SMQ681_2,SMQ681_No
SMQ681,SMQ681   - Smoked tobacco last 5 days?,7,Refused,1,SMQ681_7,SMQ681_Refused
SMQ681,SMQ681   - Smoked tobacco last 5 days?,9,Don't know,0,SMQ681_9,SMQ681_Don't know
SMQ681,SMQ681   - Smoked tobacco last 5 days?,.,Missing,549,SMQ681_.,SMQ681_Missing
SMQ690A,SMQ690A - Used last 5 days - Cigarettes,1,Cigarettes,1119,SMQ690A_1,SMQ690A_Cigarettes
SMQ690A,SMQ690A - Used last 5 days - Cigarettes,77,Refused,0,SMQ690A_77,SMQ690A_Refused
SMQ690A,SMQ690A - Used last 5 days - Cigarettes,99,Don't know,0,SMQ690A_99,SMQ690A_Don't know
SMQ690A,SMQ690A - Used last 5 days - Cigarettes,.,Missing,5860,SMQ690A_.,SMQ690A_Missing
SMQ710,SMQ710   - # days smoked cigarettes last 5 days,1 to 5,Range of Values,1119,SMQ710_1 to 5,SMQ710_Range of Values
SMQ710,SMQ710   - # days smoked cigarettes last 5 days,7,Refused,0,SMQ710_7,SMQ710_Refused
SMQ710,SMQ710   - # days smoked cigarettes last 5 days,9,Don't know,0,SMQ710_9,SMQ710_Don't know
SMQ710,SMQ710   - # days smoked cigarettes last 5 days,.,Missing,5860,SMQ710_.,SMQ710_Missing
SMQ720,SMQ720   - # cigarettes smoked per day,1 to 50,Range of Values,1118,SMQ720_1 to 50,SMQ720_Range of Values
SMQ720,SMQ720   - # cigarettes smoked per day,95,95 or more,0,SMQ720_95,SMQ720_95 or more
SMQ720,SMQ720   - # cigarettes smoked per day,777,Refused,0,SMQ720_777,SMQ720_Refused
SMQ720,SMQ720   - # cigarettes smoked per day,999,Don't know,1,SMQ720_999,SMQ720_Don't know
SMQ720,SMQ720   - # cigarettes smoked per day,.,Missing,5860,SMQ720_.,SMQ720_Missing
SMQ725,SMQ725   - When did resp. smoke last cigarette?,1,Today,838,SMQ725_1,SMQ725_Today
SMQ725,SMQ725   - When did resp. smoke last cigarette?,2,Yesterday,215,SMQ725_2,SMQ725_Yesterday
SMQ725,SMQ725   - When did resp. smoke last cigarette?,3,3 to 5 days ago,66,SMQ725_3,SMQ725_3 to 5 days ago
SMQ725,SMQ725   - When did resp. smoke last cigarette?,7,Refused,0,SMQ725_7,SMQ725_Refused
SMQ725,SMQ725   - When did resp. smoke last cigarette?,9,Don't know,0,SMQ725_9,SMQ725_Don't know
SMQ725,SMQ725   - When did resp. smoke last cigarette?,.,Missing,5860,SMQ725_.,SMQ725_Missing
SMQ690B,SMQ690B - Used last 5 days - Pipes,2,Pipes,22,SMQ690B_2,SMQ690B_Pipes
SMQ690B,SMQ690B - Used last 5 days - Pipes,.,Missing,6957,SMQ690B_.,SMQ690B_Missing
SMQ740,SMQ740   - # days smoked pipe over last 5 days,1 to 5,Range of Values,22,SMQ740_1 to 5,SMQ740_Range of Values
SMQ740,SMQ740   - # days smoked pipe over last 5 days,7,Refused,0,SMQ740_7,SMQ740_Refused
SMQ740,SMQ740   - # days smoked pipe over last 5 days,9,Don't know,0,SMQ740_9,SMQ740_Don't know
SMQ740,SMQ740   - # days smoked pipe over last 5 days,.,Missing,6957,SMQ740_.,SMQ740_Missing
SMQ690C,SMQ690C - Used last 5 days - Cigars,3,Cigars or little cigars or cigarilllos,165,SMQ690C_3,SMQ690C_Cigars or little cigars or cigarilllos
SMQ690C,SMQ690C - Used last 5 days - Cigars,.,Missing,6814,SMQ690C_.,SMQ690C_Missing
SMQ770,SMQ770 - # days smoked cigars over last 5 days,1 to 5,Range of Values,165,SMQ770_1 to 5,SMQ770_Range of Values
SMQ770,SMQ770 - # days smoked cigars over last 5 days,7,Refused,0,SMQ770_7,SMQ770_Refused
SMQ770,SMQ770 - # days smoked cigars over last 5 days,9,Don't know,0,SMQ770_9,SMQ770_Don't know
SMQ770,SMQ770 - # days smoked cigars over last 5 days,.,Missing,6814,SMQ770_.,SMQ770_Missing
SMQ690G,"SMQ690G - Used last 5 days - Hookah, water pipes ",7,Water pipes or Hookahs,59,SMQ690G_7,SMQ690G_Water pipes or Hookahs
SMQ690G,"SMQ690G - Used last 5 days - Hookah, water pipes ",.,Missing,6920,SMQ690G_.,SMQ690G_Missing
SMQ845,SMQ845   - # days smoked water pipe last 5 days,1 to 5,Range of Values,59,SMQ845_1 to 5,SMQ845_Range of Values
SMQ845,SMQ845   - # days smoked water pipe last 5 days,7,Refused,0,SMQ845_7,SMQ845_Refused
SMQ845,SMQ845   - # days smoked water pipe last 5 days,9,Don't know,0,SMQ845_9,SMQ845_Don't know
SMQ845,SMQ845   - # days smoked water pipe last 5 days,.,Missing,6920,SMQ845_.,SMQ845_Missing
SMQ690H,SMQ690H - Used last 5 days - E-cigarettes,8,E-cigarettes,125,SMQ690H_8,SMQ690H_E-cigarettes
SMQ690H,SMQ690H - Used last 5 days - E-cigarettes,.,Missing,6854,SMQ690H_.,SMQ690H_Missing
SMQ849,SMQ849   - # days smoked e-cigarette last 5 days,1 to 5,Range of Values,125,SMQ849_1 to 5,SMQ849_Range of Values
SMQ849,SMQ849   - # days smoked e-cigarette last 5 days,7,Refused,0,SMQ849_7,SMQ849_Refused
SMQ849,SMQ849   - # days smoked e-cigarette last 5 days,9,Don't know,0,SMQ849_9,SMQ849_Don't know
SMQ849,SMQ849   - # days smoked e-cigarette last 5 days,.,Missing,6854,SMQ849_.,SMQ849_Missing
SMQ851,SMQ851 - Used smokeless tobacco last 5 days?,1,Yes,105,SMQ851_1,SMQ851_Yes
SMQ851,SMQ851 - Used smokeless tobacco last 5 days?,2,No,6324,SMQ851_2,SMQ851_No
SMQ851,SMQ851 - Used smokeless tobacco last 5 days?,7,Refused,0,SMQ851_7,SMQ851_Refused
SMQ851,SMQ851 - Used smokeless tobacco last 5 days?,9,Don't know,1,SMQ851_9,SMQ851_Don't know
SMQ851,SMQ851 - Used smokeless tobacco last 5 days?,.,Missing,549,SMQ851_.,SMQ851_Missing
SMQ690D,SMQ690D - Used last 5 days - Chewing tobacco,4,Chewing tobacco,52,SMQ690D_4,SMQ690D_Chewing tobacco
SMQ690D,SMQ690D - Used last 5 days - Chewing tobacco,.,Missing,6927,SMQ690D_.,SMQ690D_Missing
SMQ800,SMQ800   - # days used chewing tobacco last 5 day,1 to 5,Range of Values,52,SMQ800_1 to 5,SMQ800_Range of Values
SMQ800,SMQ800   - # days used chewing tobacco last 5 day,7,Refused,0,SMQ800_7,SMQ800_Refused
SMQ800,SMQ800   - # days used chewing tobacco last 5 day,9,Don't know,0,SMQ800_9,SMQ800_Don't know
SMQ800,SMQ800   - # days used chewing tobacco last 5 day,.,Missing,6927,SMQ800_.,SMQ800_Missing
SMQ690E,SMQ690E - Used last 5 days - Snuff,5,Snuff,54,SMQ690E_5,SMQ690E_Snuff
SMQ690E,SMQ690E - Used last 5 days - Snuff,.,Missing,6925,SMQ690E_.,SMQ690E_Missing
SMQ817,SMQ817   - # days used snuff over last 5 days,1 to 5,Range of Values,54,SMQ817_1 to 5,SMQ817_Range of Values
SMQ817,SMQ817   - # days used snuff over last 5 days,7,Refused,0,SMQ817_7,SMQ817_Refused
SMQ817,SMQ817   - # days used snuff over last 5 days,9,Don't know,0,SMQ817_9,SMQ817_Don't know
SMQ817,SMQ817   - # days used snuff over last 5 days,.,Missing,6925,SMQ817_.,SMQ817_Missing
SMQ690I,SMQ690I - Used last 5 days - Snus,9,Snus,3,SMQ690I_9,SMQ690I_Snus
SMQ690I,SMQ690I - Used last 5 days - Snus,.,Missing,6976,SMQ690I_.,SMQ690I_Missing
SMQ857,SMQ857   - # days used snus over last 5 days,1 to 5,Range of Values,3,SMQ857_1 to 5,SMQ857_Range of Values
SMQ857,SMQ857   - # days used snus over last 5 days,7,Refused,0,SMQ857_7,SMQ857_Refused
SMQ857,SMQ857   - # days used snus over last 5 days,9,Don't know,0,SMQ857_9,SMQ857_Don't know
SMQ857,SMQ857   - # days used snus over last 5 days,.,Missing,6976,SMQ857_.,SMQ857_Missing
SMQ690J,SMQ690J - Used last 5 days - Dissolvables,10,Dissolvables,0,SMQ690J_10,SMQ690J_Dissolvables
SMQ690J,SMQ690J - Used last 5 days - Dissolvables,.,Missing,6979,SMQ690J_.,SMQ690J_Missing
SMQ861,SMQ861   - # days used dissolvable over last 5 days,7,Refused,0,SMQ861_7,SMQ861_Refused
SMQ861,SMQ861   - # days used dissolvable over last 5 days,9,Don't know,0,SMQ861_9,SMQ861_Don't know
SMQ861,SMQ861   - # days used dissolvable over last 5 days,.,Missing,6979,SMQ861_.,SMQ861_Missing
SMQ863,SMQ863   - Used nicotine replacement last 5 days?,1,Yes,24,SMQ863_1,SMQ863_Yes
SMQ863,SMQ863   - Used nicotine replacement last 5 days?,2,No,5399,SMQ863_2,SMQ863_No
SMQ863,SMQ863   - Used nicotine replacement last 5 days?,7,Refused,0,SMQ863_7,SMQ863_Refused
SMQ863,SMQ863   - Used nicotine replacement last 5 days?,9,Don't know,0,SMQ863_9,SMQ863_Don't know
SMQ863,SMQ863   - Used nicotine replacement last 5 days?,.,Missing,1556,SMQ863_.,SMQ863_Missing
SMQ690F,"SMQ690F - Used last 5 days - Patch, gum, other",6,"Nicotine patches, gum, or other nicotine replacement therapy product",24,SMQ690F_6,"SMQ690F_Nicotine patches, gum, or other nicotine replacement therapy product"
SMQ690F,"SMQ690F - Used last 5 days - Patch, gum, other",.,Missing,6955,SMQ690F_.,SMQ690F_Missing
SMQ830,SMQ830  - # days used nicotine quit smoking aids?,1 to 5,Range of Values,24,SMQ830_1 to 5,SMQ830_Range of Values
SMQ830,SMQ830  - # days used nicotine quit smoking aids?,7,Refused,0,SMQ830_7,SMQ830_Refused
SMQ830,SMQ830  - # days used nicotine quit smoking aids?,9,Don't know,0,SMQ830_9,SMQ830_Don't know
SMQ830,SMQ830  - # days used nicotine quit smoking aids?,.,Missing,6955,SMQ830_.,SMQ830_Missing
SMQ840,SMQ840 - When last used nicotine quit smoking aid,1,Today,10,SMQ840_1,SMQ840_Today
SMQ840,SMQ840 - When last used nicotine quit smoking aid,2,Yesterday,9,SMQ840_2,SMQ840_Yesterday
SMQ840,SMQ840 - When last used nicotine quit smoking aid,3,3 to 5 days ago,5,SMQ840_3,SMQ840_3 to 5 days ago
SMQ840,SMQ840 - When last used nicotine quit smoking aid,7,Refused,0,SMQ840_7,SMQ840_Refused
SMQ840,SMQ840 - When last used nicotine quit smoking aid,9,Don't know,0,SMQ840_9,SMQ840_Don't know
SMQ840,SMQ840 - When last used nicotine quit smoking aid,.,Missing,6955,SMQ840_.,SMQ840_Missing
SMDANY,SMDANY - Used any tobacco product last 5 days?,1,Yes,1410,SMDANY_1,SMDANY_Yes
